"rt","response","type_of_trial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","ID","stimulus","cluster","domain","current_pair","attention","response_number","Experiment","question_order"
"","","attention","786","survey-text","1680","1846834","0.0-46.0-2.1","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1681","1847373","0.0-46.0-0.2","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"967","0","comparison","786","html-button-response","1682","1848409","0.0-46.0-1.2-0.2","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> TACO</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>BURRITO</span> <br> <p> Would you put them in the same group?</p>","BURRITO","foods","taco, burrito","","3","",""
"","","attention","786","survey-text","1683","1848450","0.0-46.0-2.2","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1684","1848982","0.0-46.0-0.3","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1600","0","comparison","786","html-button-response","1685","1850658","0.0-46.0-1.3-0.3","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> BURRITO</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>NACHO</span> <br> <p> Would you put them in the same group?</p>","NACHO","foods","burrito, nacho","","4","",""
"","","attention","786","survey-text","1686","1850702","0.0-46.0-2.3","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1687","1851237","0.0-46.0-0.4","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"988","1","comparison","786","html-button-response","1688","1852297","0.0-46.0-1.4-0.4","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> NACHO</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>GORDITA</span> <br> <p> Would you put them in the same group?</p>","GORDITA","foods","nacho, gordita","","5","",""
"","","attention","786","survey-text","1689","1852342","0.0-46.0-2.4","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1690","1852877","0.0-46.0-0.5","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"5250","1","comparison","786","html-button-response","1691","1858186","0.0-46.0-1.5-0.5","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> GORDITA</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>CHALUPA</span> <br> <p> Would you put them in the same group?</p>","CHALUPA","foods","gordita, chalupa","","6","",""
"","","attention","786","survey-text","1692","1858269","0.0-46.0-2.5","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1693","1858814","0.0-46.0-0.6","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"2697","1","comparison","786","html-button-response","1694","1861570","0.0-46.0-1.6-0.6","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> CHALUPA</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>LASAGNA</span> <br> <p> Would you put them in the same group?</p>","LASAGNA","foods","chalupa, lasagna","","7","",""
"6096","lasagna","attention","786","survey-text","1695","1867754","0.0-46.0-2.6","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","chalupa, lasagna","1","","",""
"null","null","","","html-keyboard-response","1696","1868310","0.0-46.0-0.7","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1165","1","comparison","786","html-button-response","1697","1869547","0.0-46.0-1.7-0.7","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> LASAGNA</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>MANICOTTI</span> <br> <p> Would you put them in the same group?</p>","MANICOTTI","foods","lasagna, manicotti","","8","",""
"","","attention","786","survey-text","1698","1869602","0.0-46.0-2.7","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1699","1870141","0.0-46.0-0.8","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1029","0","comparison","786","html-button-response","1700","1871242","0.0-46.0-1.8-0.8","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> MANICOTTI</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>TORTELLINI</span> <br> <p> Would you put them in the same group?</p>","TORTELLINI","foods","manicotti, tortellini","","9","",""
"","","attention","786","survey-text","1701","1871333","0.0-46.0-2.8","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1702","1871870","0.0-46.0-0.9","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1551","0","comparison","786","html-button-response","1703","1873505","0.0-46.0-1.9-0.9","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> TORTELLINI</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>FETTUCINE</span> <br> <p> Would you put them in the same group?</p>","FETTUCINE","foods","tortellini, fettucine","","10","",""
"","","attention","786","survey-text","1704","1873586","0.0-46.0-2.9","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1705","1874125","0.0-46.0-0.10","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"979","1","comparison","786","html-button-response","1706","1875192","0.0-46.0-1.10-0.10","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> FETTUCINE</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>EGGROLL</span> <br> <p> Would you put them in the same group?</p>","EGGROLL","foods","fettucine, eggroll","","11","",""
"","","attention","786","survey-text","1707","1875281","0.0-46.0-2.10","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1708","1875821","0.0-46.0-0.11","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1400","1","comparison","786","html-button-response","1709","1877303","0.0-46.0-1.11-0.11","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> EGGROLL</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>FRIED RICE</span> <br> <p> Would you put them in the same group?</p>","FRIED RICE","foods","eggroll, fried rice","","12","",""
"","","attention","786","survey-text","1710","1877380","0.0-46.0-2.11","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1711","1877917","0.0-46.0-0.12","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"3872","1","comparison","786","html-button-response","1712","1881858","0.0-46.0-1.12-0.12","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> FRIED RICE</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>ORANGE CHICKEN</span> <br> <p> Would you put them in the same group?</p>","ORANGE CHICKEN","foods","fried rice, orange chicken","","13","",""
"","","attention","786","survey-text","1713","1881904","0.0-46.0-2.12","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1714","1882445","0.0-46.0-0.13","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"2202","1","comparison","786","html-button-response","1715","1884739","0.0-46.0-1.13-0.13","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> ORANGE CHICKEN</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>CHOW MEIN</span> <br> <p> Would you put them in the same group?</p>","CHOW MEIN","foods","orange chicken, chow mein","","14","",""
"","","attention","786","survey-text","1716","1884806","0.0-46.0-2.13","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1717","1885342","0.0-46.0-0.14","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1280","1","comparison","786","html-button-response","1718","1886698","0.0-46.0-1.14-0.14","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> CHOW MEIN</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>LO MEIN</span> <br> <p> Would you put them in the same group?</p>","LO MEIN","foods","chow mein, lo mein","","15","",""
"","","attention","786","survey-text","1719","1886774","0.0-46.0-2.14","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1720","1887317","0.0-46.0-0.15","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1672","1","comparison","786","html-button-response","1721","1889063","0.0-46.0-1.15-0.15","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> LO MEIN</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>CHICKEN</span> <br> <p> Would you put them in the same group?</p>","CHICKEN","foods","lo mein, chicken","","16","",""
"","","attention","786","survey-text","1722","1889103","0.0-46.0-2.15","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1723","1889637","0.0-46.0-0.16","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"923","0","comparison","786","html-button-response","1724","1890623","0.0-46.0-1.16-0.16","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> CHICKEN</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>STEAK</span> <br> <p> Would you put them in the same group?</p>","STEAK","foods","chicken, steak","","17","",""
"","","attention","786","survey-text","1725","1890719","0.0-46.0-2.16","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1726","1891254","0.0-46.0-0.17","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1105","1","comparison","786","html-button-response","1727","1892407","0.0-46.0-1.17-0.17","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> STEAK</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>EGG</span> <br> <p> Would you put them in the same group?</p>","EGG","foods","steak, egg","","18","",""
"","","attention","786","survey-text","1728","1892451","0.0-46.0-2.17","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1729","1892989","0.0-46.0-0.18","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1181","1","comparison","786","html-button-response","1730","1894250","0.0-46.0-1.18-0.18","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> EGG</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>PANCAKE</span> <br> <p> Would you put them in the same group?</p>","PANCAKE","foods","egg, pancake","","19","",""
"","","attention","786","survey-text","1731","1894297","0.0-46.0-2.18","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1732","1894837","0.0-46.0-0.19","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1377","0","comparison","786","html-button-response","1733","1896275","0.0-46.0-1.19-0.19","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:red; font-size:150%'> PANCAKE</span> <span style='color:black;font-size:150%'> - </span><span style='color:green;font-size:150%'>WAFFLE</span> <br> <p> Would you put them in the same group?</p>","WAFFLE","foods","pancake, waffle","","20","",""
"","","attention","786","survey-text","1734","1896369","0.0-46.0-2.19","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1735","1896910","0.0-46.0-0.20","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"1149","0","comparison","786","html-button-response","1736","1898123","0.0-46.0-1.20-0.20","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:green; font-size:150%'> WAFFLE</span> <span style='color:black;font-size:150%'> - </span><span style='color:blue;font-size:150%'>TOAST</span> <br> <p> Would you put them in the same group?</p>","TOAST","foods","waffle, toast","","21","",""
"","","attention","786","survey-text","1737","1898179","0.0-46.0-2.20","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","","","foods","","","","",""
"null","null","","","html-keyboard-response","1738","1898717","0.0-46.0-0.21","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<p style=""font-size: 60px;"">+</p>","","","","","","",""
"2169","0","comparison","786","html-button-response","1739","1900970","0.0-46.0-1.21-0.21","95","10","2023-06-05 18:24:54","b580c6cbc1ea35a8825601504c3c9405","","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36","WebKit","Chrome","114.0.0.0","AndroidOS","10","427825642","<span style='color:blue; font-size:150%'> TOAST</span> <span style='color:black;font-size:150%'> - </span><span style='color:red;font-size:150%'>GRILLED CHEESE</span> <br> <p> Would you put them in the same group?</p>","GRILLED CHEESE","foods","toast, grilled cheese","","22","",""
