"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset","list_number"
487,"foods",3,"Chocolate Chip",9.294117647,-0.0588235289999997,NA,"HJT",1
487,"foods",4,"Cookie",13.35294118,4.058823533,NA,"HJT",1
487,"foods",5,"Yogurt",17.94117647,4.58823529,NA,"HJT",1
487,"foods",6,"Pizza",20.23529412,2.29411765,NA,"HJT",1
487,"foods",7,"Ice-Cream",22.05882353,1.82352941,NA,"HJT",1
487,"foods",8,"Coffee",24.94117647,2.88235294,NA,"HJT",1
487,"foods",9,"Latte",27.23529412,2.29411765,NA,"HJT",1
487,"foods",10,"Cappuccino",28.05882353,0.823529410000003,NA,"HJT",1
487,"foods",11,"Cheese",35.94117647,7.88235294,NA,"HJT",1
487,"foods",12,"Cracker",40.35294118,4.41176471,NA,"HJT",1
487,"foods",13,"Cheezit",44.05882353,3.70588235,NA,"HJT",1
487,"foods",14,"Cap'N Crunch",49.17647059,5.11764706,NA,"HJT",1
487,"foods",15,"Black Bean",53.47058824,4.29411765,NA,"HJT",1
487,"foods",16,"Baked Bean",58.47058824,5,NA,"HJT",1
487,"foods",17,"Baked Potato",62.17647059,3.70588235,NA,"HJT",1
487,"foods",18,"French-Fry",64.17647059,1.99999999999999,NA,"HJT",1
487,"foods",19,"Jones Soda",68.76470588,4.58823529,NA,"HJT",1
487,"foods",20,"Applesauce",75.47058824,6.70588236,NA,"HJT",1
487,"foods",21,"Peach",78.64705882,3.17647058,NA,"HJT",1
487,"foods",22,"Pear",80.23529412,1.58823530000001,NA,"HJT",1
487,"foods",23,"Grape",81.94117647,1.70588235,NA,"HJT",1
487,"foods",24,"Fruit Snack",83.17647059,1.23529411999999,NA,"HJT",1
487,"foods",25,"Plum",88.23529412,5.05882353000001,NA,"HJT",1
487,"foods",26,"Mango",93.64705882,5.41176469999999,NA,"HJT",1
487,"foods",27,"Papaya",96.64705882,3,NA,"HJT",1
487,"foods",28,"Lime",102.2352941,5.58823528000001,NA,"HJT",1
487,"foods",29,"Lemon",103.2352941,1,NA,"HJT",1
487,"foods",30,"Frozen Dinner",112.5882353,9.35294119999999,NA,"HJT",1
487,"foods",31,"Donut",120.9411765,8.3529412,NA,"HJT",1
487,"foods",32,"Asparagus",126.0588235,5.117647,NA,"HJT",1
487,"foods",33,"Green Onion",131.4705882,5.41176470000001,NA,"HJT",1
487,"foods",34,"Red Onion",136.0588235,4.58823529999998,NA,"HJT",1
487,"foods",35,"White Onion",137.4705882,1.41176470000002,NA,"HJT",1
487,"foods",36,"Shallot",139.7647059,2.29411769999999,NA,"HJT",1
487,"foods",37,"Shitake Mushroom",141.7058824,1.94117650000001,NA,"HJT",1
487,"foods",38,"Portabella Mushroom",145.8235294,4.117647,NA,"HJT",1
487,"foods",39,"Greenleaf Lettuce",157.4117647,11.5882353,NA,"HJT",1
487,"foods",40,"Red Leaf Lettuce",162,4.58823530000001,NA,"HJT",1
487,"foods",41,"Romaine Lettuce",166.2941176,4.29411759999999,NA,"HJT",1
487,"foods",42,"Boston Lettuce",169.5882353,3.29411770000002,NA,"HJT",1
487,"foods",43,"Bibb Lettuce",173.1764706,3.58823529999998,NA,"HJT",1
487,"foods",44,"Butter Lettuce",177.5882353,4.41176470000002,NA,"HJT",1
488,"foods",1,"Fries",3.588235294,3.588235294,NA,"HJT",1
488,"foods",2,"Hamburger",5.647058824,2.05882353,NA,"HJT",1
488,"foods",3,"Salad",11.58823529,5.941176466,NA,"HJT",1
488,"foods",4,"Lettuce",13.11764706,1.52941177,NA,"HJT",1
488,"foods",5,"Tomato",13.88235294,0.764705880000001,NA,"HJT",1
488,"foods",6,"Cucumber",17.64705882,3.76470588,NA,"HJT",1
488,"foods",7,"Chickpea",21.88235294,4.23529412,NA,"HJT",1
488,"foods",8,"Quesadilla",25.17647059,3.29411765,NA,"HJT",1
488,"foods",9,"Chicken",26.88235294,1.70588235,NA,"HJT",1
488,"foods",10,"Steak",28.35294118,1.47058824,NA,"HJT",1
488,"foods",11,"Pot-Roast",30.64705882,2.29411764,NA,"HJT",1
488,"foods",12,"Beef",32.82352941,2.17647059,NA,"HJT",1
488,"foods",13,"Hotdog",36.11764706,3.29411765,NA,"HJT",1
488,"foods",14,"Chocolate",43.88235294,7.76470587999999,NA,"HJT",1
488,"foods",15,"Starburst",47.41176471,3.52941177,NA,"HJT",1
488,"foods",16,"Potato",51.88235294,4.47058823,NA,"HJT",1
488,"foods",17,"Brisket",56.11764706,4.23529412000001,NA,"HJT",1
488,"foods",18,"Cranberry Sauce",61.47058824,5.35294118,NA,"HJT",1
488,"foods",19,"Soup",69.82352941,8.35294117000001,NA,"HJT",1
488,"foods",20,"Bread",74.58823529,4.76470587999999,NA,"HJT",1
488,"foods",21,"Pizza",76.58823529,2,NA,"HJT",1
488,"foods",22,"Mozzarella Stick",80.23529412,3.64705883000001,NA,"HJT",1
488,"foods",23,"Cheese",95.35294118,15.11764706,NA,"HJT",1
488,"foods",24,"Reeses",105.3529412,10.00000002,NA,"HJT",1
488,"foods",25,"Lollipop",108.6470588,3.29411759999999,NA,"HJT",1
488,"foods",26,"Special K",113.4117647,4.76470590000001,NA,"HJT",1
488,"foods",27,"Cereal",115.1176471,1.70588239999999,NA,"HJT",1
488,"foods",28,"Pepper",121.1176471,6,NA,"HJT",1
488,"foods",29,"Pasta",128.5882353,7.47058820000001,NA,"HJT",1
488,"foods",30,"Bagel",134.3529412,5.7647059,NA,"HJT",1
488,"foods",31,"Cream",137.3529412,3,NA,"HJT",1
488,"foods",32,"Ice-Cream",139.4117647,2.05882349999999,NA,"HJT",1
488,"foods",33,"Buffalo Wing",161.7058824,22.2941177,NA,"HJT",1
488,"foods",34,"Chicken Wing",163.7058824,2,NA,"HJT",1
488,"foods",35,"Cookie",170.1176471,6.41176469999999,NA,"HJT",1
488,"foods",36,"Carrot",190.1176471,20,NA,"HJT",1
491,"foods",1,"Salad",4.529411765,4.529411765,NA,"HJT",1
491,"foods",2,"Soup",5.941176471,1.411764706,NA,"HJT",1
491,"foods",3,"Vegetable",9.470588235,3.529411764,NA,"HJT",1
491,"foods",4,"Tomato",13.70588235,4.235294115,NA,"HJT",1
491,"foods",5,"Grape",16.11764706,2.41176471,NA,"HJT",1
491,"foods",6,"Carrot",18.70588235,2.58823529,NA,"HJT",1
491,"foods",7,"Water",21.52941176,2.82352941,NA,"HJT",1
491,"foods",8,"Hamburger",25.88235294,4.35294118,NA,"HJT",1
491,"foods",9,"Dessert",30.70588235,4.82352941,NA,"HJT",1
491,"foods",10,"Cake",33.52941176,2.82352941,NA,"HJT",1
491,"foods",11,"Ice-Cream",33.88235294,0.352941179999995,NA,"HJT",1
491,"foods",12,"Sandwich",39.47058824,5.5882353,NA,"HJT",1
491,"foods",13,"Turkey",43.11764706,3.64705882,NA,"HJT",1
491,"foods",14,"Bready",45.11764706,2,NA,"HJT",1
491,"foods",15,"Bread",48.52941176,3.4117647,NA,"HJT",1
491,"foods",16,"Ham",51.35294118,2.82352942,NA,"HJT",1
491,"foods",17,"Lettuce",51.70588235,0.352941170000001,NA,"HJT",1
491,"foods",18,"Onion",57.11764706,5.41176471,NA,"HJT",1
491,"foods",19,"Ketchup",63.70588235,6.58823529,NA,"HJT",1
491,"foods",20,"Fried",68.52941176,4.82352941,NA,"HJT",1
491,"foods",21,"Onion Ring",71.05882353,2.52941177,NA,"HJT",1
491,"foods",22,"Cucumber",77.88235294,6.82352941000001,NA,"HJT",1
491,"foods",23,"Sucker",80.70588235,2.82352940999999,NA,"HJT",1
491,"foods",24,"Candy",83.52941176,2.82352941000001,NA,"HJT",1
491,"foods",25,"Chocolate",85.88235294,2.35294118,NA,"HJT",1
491,"foods",26,"Nut",89.94117647,4.05882353,NA,"HJT",1
491,"foods",27,"Raisin",92.70588235,2.76470587999999,NA,"HJT",1
491,"foods",28,"Cereal",96.11764706,3.41176471,NA,"HJT",1
491,"foods",29,"Lucky Charm",99.64705882,3.52941176,NA,"HJT",1
491,"foods",30,"Marshmallow",103.6470588,3.99999998,NA,"HJT",1
491,"foods",31,"Sugar",112.5294118,8.88235300000001,NA,"HJT",1
491,"foods",32,"Yogurt",125.1176471,12.5882353,NA,"HJT",1
491,"foods",33,"Potato",132.2941176,7.17647049999999,NA,"HJT",1
491,"foods",34,"Mashed Potato",134.4117647,2.1176471,NA,"HJT",1
491,"foods",35,"Pepper",143.7058824,9.29411770000002,NA,"HJT",1
491,"foods",36,"Green Pepper",146.2352941,2.5294117,NA,"HJT",1
491,"foods",37,"Banana",160.7058824,14.4705883,NA,"HJT",1
491,"foods",38,"Apple",163.1176471,2.41176469999999,NA,"HJT",1
491,"foods",39,"Grape",167.1176471,4,NA,"HJT",1
491,"foods",40,"Jalapeno",173.8823529,6.7647058,NA,"HJT",1
491,"foods",41,"Spice",179.1176471,5.2352942,NA,"HJT",1
578,"foods",1,"Apple",2.882352941,2.882352941,NA,"HJT",1
578,"foods",2,"Banana",7.176470588,4.294117647,NA,"HJT",1
578,"foods",3,"Pasta",9.882352941,2.705882353,NA,"HJT",1
578,"foods",4,"Salad",11.88235294,1.999999999,NA,"HJT",1
578,"foods",5,"Wrap",12.88235294,1,NA,"HJT",1
578,"foods",6,"Grape",18.52941176,5.64705882,NA,"HJT",1
578,"foods",7,"Chicken",18.82352941,0.29411765,NA,"HJT",1
578,"foods",8,"Noodle",23.17647059,4.35294118,NA,"HJT",1
578,"foods",9,"Lasagna",25.17647059,2,NA,"HJT",1
578,"foods",10,"Turkey",27.52941176,2.35294117,NA,"HJT",1
578,"foods",11,"Beef",29.23529412,1.70588236,NA,"HJT",1
578,"foods",12,"Bacon",31.88235294,2.64705882,NA,"HJT",1
578,"foods",13,"Sausage",34.17647059,2.29411765,NA,"HJT",1
578,"foods",14,"Cheese",37.52941176,3.35294117,NA,"HJT",1
578,"foods",15,"Bread",38.88235294,1.35294117999999,NA,"HJT",1
578,"foods",16,"Celery",41.52941176,2.64705882,NA,"HJT",1
578,"foods",17,"Orange",49.52941176,8,NA,"HJT",1
578,"foods",18,"Grape",53.52941176,4,NA,"HJT",1
578,"foods",19,"Pizza",56.88235294,3.35294118,NA,"HJT",1
578,"foods",20,"Macaroni",63.11764706,6.23529412000001,NA,"HJT",1
578,"foods",21,"Breadstick",67.76470588,4.64705881999999,NA,"HJT",1
578,"foods",22,"Tofu",72.23529412,4.47058824000001,NA,"HJT",1
578,"foods",23,"Spinach",73.17647059,0.941176469999988,NA,"HJT",1
578,"foods",24,"Bean",76.88235294,3.70588235000001,NA,"HJT",1
578,"foods",25,"Potato",89.82352941,12.94117647,NA,"HJT",1
578,"foods",26,"Fish",95.23529412,5.41176471,NA,"HJT",1
578,"foods",27,"Granola",101.4117647,6.17647058,NA,"HJT",1
578,"foods",28,"Cracker",105.8235294,4.41176469999999,NA,"HJT",1
578,"foods",29,"Chip",108.8823529,3.0588235,NA,"HJT",1
578,"foods",30,"Salsa",110.8823529,2,NA,"HJT",1
578,"foods",31,"Onion",115.8823529,5,NA,"HJT",1
578,"foods",32,"Broccoli",119.8235294,3.9411765,NA,"HJT",1
578,"foods",33,"Lima Bean",122.1176471,2.2941177,NA,"HJT",1
578,"foods",34,"Brussels Sprout",128.3529412,6.2352941,NA,"HJT",1
578,"foods",35,"Cauliflower",134.7647059,6.41176469999999,NA,"HJT",1
578,"foods",36,"Egg",144.2352941,9.47058820000001,NA,"HJT",1
578,"foods",37,"Ham",147.5882353,3.3529412,NA,"HJT",1
578,"foods",38,"Pork",154.2352941,6.6470588,NA,"HJT",1
578,"foods",39,"Cookie",159.1764706,4.94117649999998,NA,"HJT",1
578,"foods",40,"Cake",161.5294118,2.3529412,NA,"HJT",1
578,"foods",41,"Gummi Bear",165.7647059,4.2352941,NA,"HJT",1
578,"foods",42,"Ice-Cream",172.4705882,6.70588230000001,NA,"HJT",1
578,"foods",43,"Doughnut",175.4705882,3,NA,"HJT",1
578,"foods",44,"Strudel",186.8235294,11.3529412,NA,"HJT",1
580,"foods",1,"Italian",2.058823529,2.058823529,NA,"HJT",1
580,"foods",2,"Pasta",4.794117647,2.735294118,NA,"HJT",1
580,"foods",3,"Pizza",6.794117647,2,NA,"HJT",1
580,"foods",4,"Salad",7.794117647,1,NA,"HJT",1
580,"foods",5,"Bread",9.794117647,2,NA,"HJT",1
580,"foods",6,"Pea",14.16176471,4.367647063,NA,"HJT",1
580,"foods",7,"Carrot",15.42647059,1.26470588,NA,"HJT",1
580,"foods",8,"Broccoli",17.69117647,2.26470588,NA,"HJT",1
580,"foods",9,"Celery",20.42647059,2.73529412,NA,"HJT",1
580,"foods",10,"Peanut",23.05882353,2.63235294,NA,"HJT",1
580,"foods",11,"Peanut Butter",22.85294118,-0.205882350000003,NA,"HJT",1
580,"foods",12,"Candy",28.79411765,5.94117647,NA,"HJT",1
580,"foods",13,"Chocolate",31.32352941,2.52941176,NA,"HJT",1
580,"foods",14,"Rice",38.16176471,6.8382353,NA,"HJT",1
580,"foods",15,"Burrito",38.05882353,-0.102941180000002,NA,"HJT",1
580,"foods",16,"Quesadilla",40.95588235,2.89705882,NA,"HJT",1
580,"foods",17,"Chip",45.79411765,4.83823529999999,NA,"HJT",1
580,"foods",18,"Cereal",49.42647059,3.63235294,NA,"HJT",1
580,"foods",19,"Ice-Cream",51.32352941,1.89705882,NA,"HJT",1
580,"foods",20,"Strawberry",54.22058824,2.89705883,NA,"HJT",1
580,"foods",21,"Grape",58.42647059,4.20588235,NA,"HJT",1
580,"foods",22,"Peach",60.05882353,1.63235294,NA,"HJT",1
580,"foods",23,"Apple",62.42647059,2.36764706,NA,"HJT",1
580,"foods",24,"Banana",64.05882353,1.63235294,NA,"HJT",1
580,"foods",25,"Sushi",69.79411765,5.73529412000001,NA,"HJT",1
580,"foods",26,"Tuna",71.16176471,1.36764706,NA,"HJT",1
580,"foods",27,"Salmon",72.42647059,1.26470587999999,NA,"HJT",1
580,"foods",28,"Lobster",77.69117647,5.26470588000001,NA,"HJT",1
580,"foods",29,"Shrimp",80.42647059,2.73529411999999,NA,"HJT",1
580,"foods",30,"Marshmallow",99.22058824,18.79411765,NA,"HJT",1
580,"foods",31,"Whipped Cream",105.8529412,6.63235296000001,NA,"HJT",1
580,"foods",32,"Graham Cracker",112.8529412,7,NA,"HJT",1
580,"foods",33,"Chip",122.7941176,9.9411764,NA,"HJT",1
580,"foods",34,"Cracker",123.6911765,0.89705889999999,NA,"HJT",1
580,"foods",35,"Cheese",130.4264706,6.73529409999999,NA,"HJT",1
580,"foods",36,"Yogurt",132.4264706,2,NA,"HJT",1
580,"foods",37,"Pudding",135.0588235,2.6323529,NA,"HJT",1
580,"foods",38,"Cookie",146.0588235,11,NA,"HJT",1
580,"foods",39,"Grilled Cheese",156.4852941,10.4264706,NA,"HJT",1
580,"foods",40,"Soup",162.1617647,5.67647059999999,NA,"HJT",1
580,"foods",41,"Noodle",176.0588235,13.8970588,NA,"HJT",1
580,"foods",42,"Lettuce",181.0588235,5,NA,"HJT",1
582,"foods",1,"Pizza",0.617647059,0.617647059,NA,"HJT",1
582,"foods",2,"Noodle",1.029411765,0.411764706,NA,"HJT",1
582,"foods",3,"Barbecue",5.029411765,4,NA,"HJT",1
582,"foods",4,"Fish",8.014705882,2.985294117,NA,"HJT",1
582,"foods",5,"Chicken Sandwich",8.455882353,0.441176471,NA,"HJT",1
582,"foods",6,"Lasagna",15.82352941,7.367647057,NA,"HJT",1
582,"foods",7,"Rice",22.01470588,6.19117647,NA,"HJT",1
582,"foods",8,"Chip",24.61764706,2.60294118,NA,"HJT",1
582,"foods",9,"Banana",29.82352941,5.20588235,NA,"HJT",1
582,"foods",10,"Apple",32.22058824,2.39705883,NA,"HJT",1
582,"foods",11,"General Tso'S Chicken",36.26470588,4.04411764,NA,"HJT",1
582,"foods",12,"Cheese Stick",47.44117647,11.17647059,NA,"HJT",1
582,"foods",13,"Steak",55.61764706,8.17647059,NA,"HJT",1
582,"foods",14,"Meatloaf",58.42647059,2.80882353,NA,"HJT",1
582,"foods",15,"Donut",68.22058824,9.79411765,NA,"HJT",1
582,"foods",16,"Green Bean",85.23529412,17.01470588,NA,"HJT",1
582,"foods",17,"Corn",90.01470588,4.77941175999999,NA,"HJT",1
582,"foods",18,"Mashed Potato",89.64705882,-0.367647059999996,NA,"HJT",1
582,"foods",19,"Turkey",96.22058824,6.57352942,NA,"HJT",1
582,"foods",20,"Roll",103.6176471,7.39705886,NA,"HJT",1
582,"foods",21,"Stir-Fry",123.4264706,19.8088235,NA,"HJT",1
582,"foods",22,"Beef",132.0147059,8.58823529999999,NA,"HJT",1
582,"foods",23,"Chocolate",150.0294118,18.0147059,NA,"HJT",1
582,"foods",24,"Strawberry",153.8382353,3.80882350000002,NA,"HJT",1
582,"foods",25,"Blackberry",164.8382353,11,NA,"HJT",1
582,"foods",26,"Soup",170.0147059,5.17647059999999,NA,"HJT",1
582,"foods",27,"Pita",172.6470588,2.6323529,NA,"HJT",1
582,"foods",28,"Stromboli",178.0294118,5.382353,NA,"HJT",1
683,"foods",1,"Apple-Pie",2.647058824,2.647058824,NA,"HJT",1
683,"foods",2,"Chocolate Pie",4.705882353,2.058823529,NA,"HJT",1
683,"foods",3,"Pumpkin Pie",10.17647059,5.470588237,NA,"HJT",1
683,"foods",4,"Cherrypie",12.41176471,2.23529412,NA,"HJT",1
683,"foods",5,"Key Lime Pie",13.94117647,1.52941176,NA,"HJT",1
683,"foods",6,"Pizza",19.58823529,5.64705882,NA,"HJT",1
683,"foods",7,"Grouper",23.11764706,3.52941177,NA,"HJT",1
683,"foods",8,"Bluegill",25.88235294,2.76470588,NA,"HJT",1
683,"foods",9,"Venison",31.11764706,5.23529412,NA,"HJT",1
683,"foods",10,"Veal",32.82352941,1.70588235,NA,"HJT",1
683,"foods",11,"Chicken",36.11764706,3.29411765,NA,"HJT",1
683,"foods",12,"Turkey",39.35294118,3.23529412,NA,"HJT",1
683,"foods",13,"Bread",44.58823529,5.23529411,NA,"HJT",1
683,"foods",14,"Candy",50.58823529,6,NA,"HJT",1
683,"foods",15,"Lasagna",55.11764706,4.52941177,NA,"HJT",1
683,"foods",16,"Spaghetti",57.64705882,2.52941176,NA,"HJT",1
683,"foods",17,"Ravioli",62.11764706,4.47058824,NA,"HJT",1
683,"foods",18,"Pretzel",67.88235294,5.76470588,NA,"HJT",1
683,"foods",19,"Peanut",71.11764706,3.23529411999999,NA,"HJT",1
683,"foods",20,"Cashew",74.17647059,3.05882353,NA,"HJT",1
683,"foods",21,"Pistachio",76.70588235,2.52941176,NA,"HJT",1
683,"foods",22,"Macadamia Nut",86.70588235,10,NA,"HJT",1
683,"foods",23,"Potato",102.8823529,16.17647055,NA,"HJT",1
683,"foods",24,"French-Fry",104.7058824,1.82352949999999,NA,"HJT",1
683,"foods",25,"Hamburger",107.6470588,2.9411764,NA,"HJT",1
683,"foods",26,"Hotdog",110.1176471,2.4705883,NA,"HJT",1
683,"foods",27,"Bratwurst",112.6470588,2.5294117,NA,"HJT",1
683,"foods",28,"Potato Salad",115.9411765,3.2941177,NA,"HJT",1
683,"foods",29,"Potato Chip",119.9411765,4,NA,"HJT",1
683,"foods",30,"Ice-Cream",125.6470588,5.7058823,NA,"HJT",1
683,"foods",31,"Elephant Ear",129.9411765,4.29411770000002,NA,"HJT",1
683,"foods",32,"Yogurt",138.3529412,8.41176469999999,NA,"HJT",1
683,"foods",33,"Milano Cookie",143.7058824,5.3529412,NA,"HJT",1
683,"foods",34,"Chocolate Chip Cookie",146.8235294,3.117647,NA,"HJT",1
683,"foods",35,"Peanut Butter Cookie",154.0588235,7.23529409999998,NA,"HJT",1
683,"foods",36,"Sugar Cookie",157.9411765,3.88235300000002,NA,"HJT",1
683,"foods",37,"Corn",161.8235294,3.8823529,NA,"HJT",1
683,"foods",38,"Carrot",164.3529412,2.52941179999999,NA,"HJT",1
683,"foods",39,"Lettuce",167.1176471,2.7647059,NA,"HJT",1
683,"foods",40,"Spinach",170.1176471,3,NA,"HJT",1
683,"foods",41,"Cauliflower",172.1764706,2.05882349999999,NA,"HJT",1
683,"foods",42,"Apple",176.5882353,4.41176470000002,NA,"HJT",1
683,"foods",43,"Banana",178.1176471,1.52941179999999,NA,"HJT",1
693,"foods",1,"Banana",2.558823529,2.558823529,NA,"HJT",1
693,"foods",2,"Strawberry",5.647058824,3.088235295,NA,"HJT",1
693,"foods",3,"Blueberry",10.02941176,4.382352936,NA,"HJT",1
693,"foods",4,"Orange",14.94117647,4.91176471,NA,"HJT",1
693,"foods",5,"Peach",18.94117647,4,NA,"HJT",1
693,"foods",6,"Pear",22.32352941,3.38235294,NA,"HJT",1
693,"foods",7,"Raspberry",24.55882353,2.23529412,NA,"HJT",1
693,"foods",8,"Cheese",28.32352941,3.76470588,NA,"HJT",1
693,"foods",9,"Noodle",29.94117647,1.61764706,NA,"HJT",1
693,"foods",10,"Potato",33.55882353,3.61764706,NA,"HJT",1
693,"foods",11,"Tomato",35.55882353,2,NA,"HJT",1
693,"foods",12,"Corn",39.08823529,3.52941176,NA,"HJT",1
693,"foods",13,"Green Bean",39.41176471,0.32352942,NA,"HJT",1
693,"foods",14,"Asparagus",43.17647059,3.76470588,NA,"HJT",1
693,"foods",15,"Chicken",49.55882353,6.38235294,NA,"HJT",1
693,"foods",16,"Steak",52.70588235,3.14705882,NA,"HJT",1
693,"foods",17,"Bean",53.70588235,1,NA,"HJT",1
693,"foods",18,"Lentil",54.94117647,1.23529412,NA,"HJT",1
693,"foods",19,"Squash",60.32352941,5.38235294,NA,"HJT",1
693,"foods",20,"Acorn Squash",63.02941176,2.70588235,NA,"HJT",1
693,"foods",21,"Summer Squash",68.64705882,5.61764706,NA,"HJT",1
693,"foods",22,"Zucchini",75.94117647,7.29411765,NA,"HJT",1
693,"foods",23,"Carrot",78.94117647,3,NA,"HJT",1
693,"foods",24,"Cauliflower",91.79411765,12.85294118,NA,"HJT",1
693,"foods",25,"Sugar",95.70588235,3.91176469999999,NA,"HJT",1
693,"foods",26,"Flour",99.70588235,4,NA,"HJT",1
693,"foods",27,"Salt",102.7058824,3.00000005,NA,"HJT",1
693,"foods",28,"Pork",105.0882353,2.3823529,NA,"HJT",1
693,"foods",29,"Bacon",105.7058824,0.617647099999999,NA,"HJT",1
693,"foods",30,"Egg",108.0882353,2.3823529,NA,"HJT",1
693,"foods",31,"Turkey",109.9411765,1.8529412,NA,"HJT",1
693,"foods",32,"Cranberry",112.4117647,2.47058820000001,NA,"HJT",1
693,"foods",33,"Pineapple",116.5588235,4.1470588,NA,"HJT",1
693,"foods",34,"Chip",123.7058824,7.14705889999999,NA,"HJT",1
693,"foods",35,"Salsa",125.7058824,2,NA,"HJT",1
693,"foods",36,"Green Pepper",129.6470588,3.9411764,NA,"HJT",1
693,"foods",37,"Onion",135.3235294,5.67647060000002,NA,"HJT",1
693,"foods",38,"Bread",139.7058824,4.382353,NA,"HJT",1
693,"foods",39,"Garlic",141.3235294,1.61764700000001,NA,"HJT",1
693,"foods",40,"Green Bean",144.4117647,3.08823529999998,NA,"HJT",1
693,"foods",41,"Broccoli",152.5588235,8.1470588,NA,"HJT",1
693,"foods",42,"Pumpkin",155.9411765,3.38235300000002,NA,"HJT",1
693,"foods",43,"Ice-Cream",158.1764706,2.23529409999998,NA,"HJT",1
693,"foods",44,"Potpie",161.9411765,3.76470590000002,NA,"HJT",1
693,"foods",45,"Wheat Thin",169.4117647,7.47058819999998,NA,"HJT",1
693,"foods",46,"Cucumber",176.5588235,7.1470588,NA,"HJT",1
786,"foods",1,"Spaghetti",3.617647059,3.617647059,NA,"HJT",1
786,"foods",2,"Taco",6.308823529,2.69117647,NA,"HJT",1
786,"foods",3,"Burrito",8.294117647,1.985294118,NA,"HJT",1
786,"foods",4,"Nacho",11.97058824,3.676470593,NA,"HJT",1
786,"foods",5,"Gordita",16.29411765,4.32352941,NA,"HJT",1
786,"foods",6,"Chalupa",18.29411765,2,NA,"HJT",1
786,"foods",7,"Lasagna",25.29411765,7,NA,"HJT",1
786,"foods",8,"Manicotti",32.61764706,7.32352941,NA,"HJT",1
786,"foods",9,"Tortellini",39.61764706,7,NA,"HJT",1
786,"foods",10,"Fettucine",46.61764706,7,NA,"HJT",1
786,"foods",11,"Eggroll",57.95588235,11.33823529,NA,"HJT",1
786,"foods",12,"Fried Rice",59.27941176,1.32352941,NA,"HJT",1
786,"foods",13,"Orange Chicken",65.92647059,6.64705882999999,NA,"HJT",1
786,"foods",14,"Chow Mein",70.61764706,4.69117647,NA,"HJT",1
786,"foods",15,"Lo Mein",73.61764706,3,NA,"HJT",1
786,"foods",16,"Chicken",81.29411765,7.67647059000001,NA,"HJT",1
786,"foods",17,"Steak",83.97058824,2.67647058999999,NA,"HJT",1
786,"foods",18,"Egg",88.30882353,4.33823529,NA,"HJT",1
786,"foods",19,"Pancake",91.95588235,3.64705882,NA,"HJT",1
786,"foods",20,"Waffle",95.29411765,3.33823530000001,NA,"HJT",1
786,"foods",21,"Toast",101.9705882,6.67647054999999,NA,"HJT",1
786,"foods",22,"Grilled Cheese",104.9264706,2.95588240000001,NA,"HJT",1
786,"foods",23,"Hamburger",111.6176471,6.6911765,NA,"HJT",1
786,"foods",24,"Hotdog",114.2941176,2.67647050000001,NA,"HJT",1
786,"foods",25,"Chicken Wing",122.2647059,7.97058829999999,NA,"HJT",1
786,"foods",26,"Salad",129.9705882,7.70588230000001,NA,"HJT",1
786,"foods",27,"Onion",132.9705882,3,NA,"HJT",1
786,"foods",28,"Lettuce",135.2941176,2.32352939999998,NA,"HJT",1
786,"foods",29,"Tomato",137.6323529,2.33823530000001,NA,"HJT",1
786,"foods",30,"Onion",139.9705882,2.33823530000001,NA,"HJT",1
786,"foods",31,"Cheese",142.6323529,2.66176469999999,NA,"HJT",1
786,"foods",32,"Peanut Butter",147.2647059,4.632353,NA,"HJT",1
786,"foods",33,"Cookie",152.2941176,5.0294117,NA,"HJT",1
786,"foods",34,"Ice-Cream",154.6176471,2.32352950000001,NA,"HJT",1
786,"foods",35,"Candy",156.9705882,2.35294110000001,NA,"HJT",1
786,"foods",36,"Enchilada",167.2794118,10.3088236,NA,"HJT",1
786,"foods",37,"Potato",175.2941176,8.0147058,NA,"HJT",1
786,"foods",38,"Carrot",189.6323529,14.3382353,NA,"HJT",1
198,"occupations",1,"Nurse",4.176470588,4.176470588,NA,"HJT",1
198,"occupations",2,"Doctor",5.705882353,1.529411765,NA,"HJT",1
198,"occupations",3,"Accountant",7.823529412,2.117647059,NA,"HJT",1
198,"occupations",4,"Manager",13.23529412,5.411764708,NA,"HJT",1
198,"occupations",5,"Supervisor",15.82352941,2.58823529,NA,"HJT",1
198,"occupations",6,"Baker",21.17647059,5.35294118,NA,"HJT",1
198,"occupations",7,"Chef",24.64705882,3.47058823,NA,"HJT",1
198,"occupations",8,"Associate",27.47058824,2.82352942,NA,"HJT",1
198,"occupations",9,"Radiologist",34.35294118,6.88235294,NA,"HJT",1
198,"occupations",10,"Anesthesiologist",40.47058824,6.11764706,NA,"HJT",1
198,"occupations",11,"Cardiologist",44.88235294,4.4117647,NA,"HJT",1
198,"occupations",12,"Oncologist",50.82352941,5.94117647,NA,"HJT",1
198,"occupations",13,"Obstetrician",55.88235294,5.05882353,NA,"HJT",1
198,"occupations",14,"Practitioner",74.05882353,18.17647059,NA,"HJT",1
198,"occupations",15,"Attorney",87.52941176,13.47058823,NA,"HJT",1
198,"occupations",16,"Lawyer",95.47058824,7.94117648,NA,"HJT",1
198,"occupations",18,"Carpenter",117.2941176,15.2941176,NA,"HJT",1
198,"occupations",19,"Entrepreneur",139.4117647,22.1176471,NA,"HJT",1
198,"occupations",20,"Business",152.7647059,13.3529412,NA,"HJT",1
