"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset"
475,"foods",21,"Muffin",58.23529412,2.55882353,NA,"HJT"
475,"foods",22,"Sub",60.89705882,2.6617647,NA,"HJT"
475,"foods",23,"Relish",64.45588235,3.55882353,NA,"HJT"
475,"foods",24,"Pickle",68.23529412,3.77941177000001,NA,"HJT"
475,"foods",25,"Pancake",71.01470588,2.77941175999999,NA,"HJT"
475,"foods",26,"Bacon",72.67647059,1.66176471,NA,"HJT"
475,"foods",27,"Waffle",74.23529412,1.55882353000001,NA,"HJT"
475,"foods",28,"Toast",78.67647059,4.44117646999999,NA,"HJT"
475,"foods",29,"Egg",82.11764706,3.44117647,NA,"HJT"
475,"foods",30,"Onion",84.67647059,2.55882353,NA,"HJT"
475,"foods",31,"Cheese",87.45588235,2.77941176,NA,"HJT"
475,"foods",32,"Coconut",97.23529412,9.77941177000001,NA,"HJT"
475,"foods",33,"Broccoli",103.0147059,5.77941177999999,NA,"HJT"
475,"foods",34,"Peach",108.2352941,5.22058820000001,NA,"HJT"
475,"foods",35,"Pineapple",112.5735294,4.33823529999999,NA,"HJT"
475,"foods",36,"Apple",115.4558824,2.882353,NA,"HJT"
475,"foods",37,"Grape",117.6764706,2.22058820000001,NA,"HJT"
475,"foods",38,"Banana",118.4558824,0.779411799999991,NA,"HJT"
475,"foods",39,"Orange",120.4558824,2,NA,"HJT"
475,"foods",40,"Rice",123.8970588,3.4411764,NA,"HJT"
475,"foods",41,"Ham",127.1176471,3.2205883,NA,"HJT"
475,"foods",42,"Turkey",128.4558824,1.33823530000001,NA,"HJT"
475,"foods",43,"Olive",133.4558824,5,NA,"HJT"
475,"foods",44,"Chocolate",161.7941176,28.3382352,NA,"HJT"
475,"foods",45,"Snicker",166.0147059,4.2205883,NA,"HJT"
475,"foods",46,"Peanut",168.2352941,2.22058820000001,NA,"HJT"
475,"foods",47,"Roast Beef",200.5735294,32.3382353,NA,"HJT"
479,"foods",1,"Fries",4.058823529,4.058823529,NA,"HJT"
479,"foods",2,"Fruit",6.058823529,2,NA,"HJT"
479,"foods",3,"Strawberry",8.794117647,2.735294118,NA,"HJT"
479,"foods",4,"Banana",13.41176471,4.617647063,NA,"HJT"
479,"foods",5,"Coconut",15.41176471,2,NA,"HJT"
479,"foods",6,"Pineapple",17.76470588,2.35294117,NA,"HJT"
479,"foods",7,"Grape",21.73529412,3.97058824,NA,"HJT"
479,"foods",8,"Mango",25.05882353,3.32352941,NA,"HJT"
479,"foods",9,"Melon",26.05882353,1,NA,"HJT"
479,"foods",10,"Peach",28.41176471,2.35294118,NA,"HJT"
479,"foods",11,"Pear",31.05882353,2.64705882,NA,"HJT"
479,"foods",12,"Orange",32.41176471,1.35294118,NA,"HJT"
479,"foods",13,"Apple",34.73529412,2.32352941,NA,"HJT"
479,"foods",14,"Tangerine",36.44117647,1.70588235,NA,"HJT"
479,"foods",15,"Grapefruit",39.44117647,3,NA,"HJT"
479,"foods",16,"Passionfruit",41.79411765,2.35294118,NA,"HJT"
479,"foods",17,"Starfruit",45.44117647,3.64705882,NA,"HJT"
479,"foods",18,"Watermelon",50.44117647,5,NA,"HJT"
479,"foods",19,"Muskmelon",55.44117647,5,NA,"HJT"
479,"foods",20,"Cucumber",59.08823529,3.64705882,NA,"HJT"
479,"foods",21,"Vegetable",62.44117647,3.35294118,NA,"HJT"
479,"foods",22,"Carrot",66.41176471,3.97058824,NA,"HJT"
479,"foods",23,"Pea",69.38235294,2.97058823,NA,"HJT"
479,"foods",24,"Lettuce",72.41176471,3.02941177,NA,"HJT"
479,"foods",25,"Potato",74.08823529,1.67647058,NA,"HJT"
479,"foods",26,"Tomato",78.41176471,4.32352942,NA,"HJT"
479,"foods",27,"Turnip",84.73529412,6.32352941000001,NA,"HJT"
479,"foods",28,"Pumpkin",89.41176471,4.67647058999999,NA,"HJT"
479,"foods",29,"Beet",92.05882353,2.64705882,NA,"HJT"
479,"foods",30,"Liver",97.05882353,5,NA,"HJT"
479,"foods",31,"Onion",98.73529412,1.67647059000001,NA,"HJT"
479,"foods",32,"Corn",102.3823529,3.64705878,NA,"HJT"
479,"foods",33,"Beef",104.3823529,2,NA,"HJT"
479,"foods",34,"Steak",106.0588235,1.6764706,NA,"HJT"
479,"foods",35,"Cube Steak",109.4411765,3.382353,NA,"HJT"
479,"foods",36,"Chicken Breast",110.4705882,1.0294117,NA,"HJT"
479,"foods",37,"Fried Chicken",114.4705882,4,NA,"HJT"
479,"foods",38,"Chicken Tender",116.8235294,2.3529412,NA,"HJT"
479,"foods",39,"Chicken Sandwich",123.5,6.6764706,NA,"HJT"
479,"foods",40,"Tuna Salad",127.4411765,3.9411765,NA,"HJT"
479,"foods",41,"Potato Salad",129.7941176,2.3529411,NA,"HJT"
479,"foods",42,"Macaroni Salad",133.1470588,3.3529412,NA,"HJT"
479,"foods",43,"Macaroni",138.7647059,5.6176471,NA,"HJT"
479,"foods",44,"Caesar Salad",144.1176471,5.3529412,NA,"HJT"
479,"foods",45,"Fruit Salad",150.1176471,6,NA,"HJT"
479,"foods",46,"Cauliflower",156.1176471,6,NA,"HJT"
479,"foods",47,"Cabbage",159.4117647,3.29411759999999,NA,"HJT"
479,"foods",48,"Eggroll",163.0882353,3.67647060000002,NA,"HJT"
479,"foods",49,"Sweet And Sour Pork",164.5294118,1.44117649999998,NA,"HJT"
479,"foods",50,"Porkchop",172.4411765,7.91176470000002,NA,"HJT"
479,"foods",51,"Rib",176.3823529,3.94117639999999,NA,"HJT"
479,"foods",52,"Pizza",182.0588235,5.67647059999999,NA,"HJT"
481,"foods",1,"Cheese",2.941176471,2.941176471,NA,"HJT"
481,"foods",2,"Lettuce",7.647058824,4.705882353,NA,"HJT"
481,"foods",3,"Tomato",8.941176471,1.294117647,NA,"HJT"
481,"foods",4,"Green Pepper",11.17647059,2.235294119,NA,"HJT"
481,"foods",5,"Red Pepper",14.76470588,3.58823529,NA,"HJT"
481,"foods",6,"Red Onion",21.05882353,6.29411765,NA,"HJT"
481,"foods",7,"Yellow Onion",24.17647059,3.11764706,NA,"HJT"
481,"foods",8,"Green Onion",26.47058824,2.29411765,NA,"HJT"
481,"foods",9,"Egg",31.52941176,5.05882352,NA,"HJT"
481,"foods",10,"Sunflower Seed",34.29411765,2.76470589,NA,"HJT"
481,"foods",11,"Salad Dressing",47.58823529,13.29411764,NA,"HJT"
481,"foods",12,"Peanut Butter",52.88235294,5.29411765,NA,"HJT"
481,"foods",13,"Steak",55.94117647,3.05882353,NA,"HJT"
481,"foods",14,"Jelly",58.23529412,2.29411765,NA,"HJT"
481,"foods",16,"Salmon",72.94117647,8.70588235,NA,"HJT"
481,"foods",17,"Potato",76.35294118,3.41176471,NA,"HJT"
481,"foods",18,"Garlic",81.94117647,5.58823529,NA,"HJT"
481,"foods",19,"Apple",88.94117647,7,NA,"HJT"
481,"foods",20,"Banana",90.94117647,2,NA,"HJT"
481,"foods",21,"Orange",93.94117647,3,NA,"HJT"
481,"foods",22,"Lemon",98.23529412,4.29411765,NA,"HJT"
481,"foods",23,"Lime",100.5294118,2.29411768,NA,"HJT"
481,"foods",24,"Seaweed",104.6470588,4.11764699999999,NA,"HJT"
481,"foods",25,"Rice",110.5294118,5.88235300000001,NA,"HJT"
481,"foods",26,"Noodle",115.6470588,5.11764699999999,NA,"HJT"
481,"foods",27,"Bread",121.2352941,5.58823530000001,NA,"HJT"
481,"foods",28,"Pasta",127.2352941,6,NA,"HJT"
481,"foods",29,"Mushroom",133.0588235,5.82352939999998,NA,"HJT"
481,"foods",30,"Broccoli",138.3529412,5.29411770000002,NA,"HJT"
481,"foods",31,"Parmesan Cheese",145.2941176,6.94117639999999,NA,"HJT"
481,"foods",32,"Alcohol",152.6470588,7.3529412,NA,"HJT"
481,"foods",33,"Ketchup",166.6470588,14,NA,"HJT"
481,"foods",34,"Mustard",172.6470588,6,NA,"HJT"
481,"foods",35,"Hotdog",176.3529412,3.70588240000001,NA,"HJT"
481,"foods",36,"Pepperoni",181.0588235,4.70588229999998,NA,"HJT"
484,"foods",1,"Lasagna",3.411764706,3.411764706,NA,"HJT"
484,"foods",2,"Bread",6.058823529,2.647058823,NA,"HJT"
484,"foods",3,"Salad",9.058823529,3,NA,"HJT"
484,"foods",4,"Chicken",17.41176471,8.352941181,NA,"HJT"
484,"foods",5,"Mashed Potato",20.82352941,3.4117647,NA,"HJT"
484,"foods",6,"Chili",30.05882353,9.23529412,NA,"HJT"
484,"foods",7,"Hotdog",35.08823529,5.02941176,NA,"HJT"
484,"foods",8,"Taco",42.05882353,6.97058824,NA,"HJT"
484,"foods",9,"Cereal",47.73529412,5.67647059,NA,"HJT"
484,"foods",10,"Egg",52.38235294,4.64705882,NA,"HJT"
484,"foods",11,"Toast",56.05882353,3.67647059,NA,"HJT"
484,"foods",12,"Pizza",60.05882353,4,NA,"HJT"
484,"foods",13,"Pasta",64.05882353,4,NA,"HJT"
484,"foods",14,"Chinese",71.08823529,7.02941176,NA,"HJT"
484,"foods",15,"Baked Potato",82.47058824,11.38235295,NA,"HJT"
484,"foods",16,"Macaroni Cheese",103.7941176,21.32352936,NA,"HJT"
484,"foods",17,"Porkchop",110.4411765,6.64705889999999,NA,"HJT"
484,"foods",18,"Potatoes Soup",125.7941176,15.3529411,NA,"HJT"
484,"foods",19,"Cream Of Mushroom Soup",130.5588235,4.76470589999998,NA,"HJT"
484,"foods",20,"Ravioli",145.4117647,14.8529412,NA,"HJT"
484,"foods",21,"Spaghetti",159.7647059,14.3529412,NA,"HJT"
484,"foods",22,"Garlic Bread",165.7941176,6.0294117,NA,"HJT"
484,"foods",23,"Grilled Cheese",177.9705882,12.1764706,NA,"HJT"
487,"foods",1,"Tomato",3.941176471,3.941176471,NA,"HJT"
487,"foods",2,"Pancake",9.352941176,5.411764705,NA,"HJT"
487,"foods",3,"Chocolate Chip",9.294117647,-0.0588235289999997,NA,"HJT"
487,"foods",4,"Cookie",13.35294118,4.058823533,NA,"HJT"
487,"foods",5,"Yogurt",17.94117647,4.58823529,NA,"HJT"
487,"foods",6,"Pizza",20.23529412,2.29411765,NA,"HJT"
487,"foods",7,"Ice-Cream",22.05882353,1.82352941,NA,"HJT"
487,"foods",8,"Coffee",24.94117647,2.88235294,NA,"HJT"
487,"foods",9,"Latte",27.23529412,2.29411765,NA,"HJT"
487,"foods",10,"Cappuccino",28.05882353,0.823529410000003,NA,"HJT"
487,"foods",11,"Cheese",35.94117647,7.88235294,NA,"HJT"
487,"foods",12,"Cracker",40.35294118,4.41176471,NA,"HJT"
487,"foods",13,"Cheezit",44.05882353,3.70588235,NA,"HJT"
487,"foods",14,"Cap'N Crunch",49.17647059,5.11764706,NA,"HJT"
487,"foods",15,"Black Bean",53.47058824,4.29411765,NA,"HJT"
487,"foods",16,"Baked Bean",58.47058824,5,NA,"HJT"
487,"foods",17,"Baked Potato",62.17647059,3.70588235,NA,"HJT"
487,"foods",18,"French-Fry",64.17647059,1.99999999999999,NA,"HJT"
487,"foods",19,"Jones Soda",68.76470588,4.58823529,NA,"HJT"
487,"foods",20,"Applesauce",75.47058824,6.70588236,NA,"HJT"
487,"foods",21,"Peach",78.64705882,3.17647058,NA,"HJT"
487,"foods",22,"Pear",80.23529412,1.58823530000001,NA,"HJT"
487,"foods",23,"Grape",81.94117647,1.70588235,NA,"HJT"
487,"foods",24,"Fruit Snack",83.17647059,1.23529411999999,NA,"HJT"
487,"foods",25,"Plum",88.23529412,5.05882353000001,NA,"HJT"
487,"foods",26,"Mango",93.64705882,5.41176469999999,NA,"HJT"
487,"foods",27,"Papaya",96.64705882,3,NA,"HJT"
487,"foods",28,"Lime",102.2352941,5.58823528000001,NA,"HJT"
487,"foods",29,"Lemon",103.2352941,1,NA,"HJT"
487,"foods",30,"Frozen Dinner",112.5882353,9.35294119999999,NA,"HJT"
487,"foods",31,"Donut",120.9411765,8.3529412,NA,"HJT"
487,"foods",32,"Asparagus",126.0588235,5.117647,NA,"HJT"
487,"foods",33,"Green Onion",131.4705882,5.41176470000001,NA,"HJT"
487,"foods",34,"Red Onion",136.0588235,4.58823529999998,NA,"HJT"
487,"foods",35,"White Onion",137.4705882,1.41176470000002,NA,"HJT"
487,"foods",36,"Shallot",139.7647059,2.29411769999999,NA,"HJT"
487,"foods",37,"Shitake Mushroom",141.7058824,1.94117650000001,NA,"HJT"
487,"foods",38,"Portabella Mushroom",145.8235294,4.117647,NA,"HJT"
487,"foods",39,"Greenleaf Lettuce",157.4117647,11.5882353,NA,"HJT"
487,"foods",40,"Red Leaf Lettuce",162,4.58823530000001,NA,"HJT"
487,"foods",41,"Romaine Lettuce",166.2941176,4.29411759999999,NA,"HJT"
487,"foods",42,"Boston Lettuce",169.5882353,3.29411770000002,NA,"HJT"
487,"foods",43,"Bibb Lettuce",173.1764706,3.58823529999998,NA,"HJT"
487,"foods",44,"Butter Lettuce",177.5882353,4.41176470000002,NA,"HJT"
488,"foods",1,"Fries",3.588235294,3.588235294,NA,"HJT"
488,"foods",2,"Hamburger",5.647058824,2.05882353,NA,"HJT"
488,"foods",3,"Salad",11.58823529,5.941176466,NA,"HJT"
488,"foods",4,"Lettuce",13.11764706,1.52941177,NA,"HJT"
488,"foods",5,"Tomato",13.88235294,0.764705880000001,NA,"HJT"
488,"foods",6,"Cucumber",17.64705882,3.76470588,NA,"HJT"
488,"foods",7,"Chickpea",21.88235294,4.23529412,NA,"HJT"
488,"foods",8,"Quesadilla",25.17647059,3.29411765,NA,"HJT"
488,"foods",9,"Chicken",26.88235294,1.70588235,NA,"HJT"
488,"foods",10,"Steak",28.35294118,1.47058824,NA,"HJT"
488,"foods",11,"Pot-Roast",30.64705882,2.29411764,NA,"HJT"
488,"foods",12,"Beef",32.82352941,2.17647059,NA,"HJT"
488,"foods",13,"Hotdog",36.11764706,3.29411765,NA,"HJT"
488,"foods",14,"Chocolate",43.88235294,7.76470587999999,NA,"HJT"
488,"foods",15,"Starburst",47.41176471,3.52941177,NA,"HJT"
488,"foods",16,"Potato",51.88235294,4.47058823,NA,"HJT"
488,"foods",17,"Brisket",56.11764706,4.23529412000001,NA,"HJT"
488,"foods",18,"Cranberry Sauce",61.47058824,5.35294118,NA,"HJT"
488,"foods",19,"Soup",69.82352941,8.35294117000001,NA,"HJT"
488,"foods",20,"Bread",74.58823529,4.76470587999999,NA,"HJT"
488,"foods",21,"Pizza",76.58823529,2,NA,"HJT"
488,"foods",22,"Mozzarella Stick",80.23529412,3.64705883000001,NA,"HJT"
488,"foods",23,"Cheese",95.35294118,15.11764706,NA,"HJT"
488,"foods",24,"Reeses",105.3529412,10.00000002,NA,"HJT"
488,"foods",25,"Lollipop",108.6470588,3.29411759999999,NA,"HJT"
488,"foods",26,"Special K",113.4117647,4.76470590000001,NA,"HJT"
488,"foods",27,"Cereal",115.1176471,1.70588239999999,NA,"HJT"
488,"foods",28,"Pepper",121.1176471,6,NA,"HJT"
488,"foods",29,"Pasta",128.5882353,7.47058820000001,NA,"HJT"
488,"foods",30,"Bagel",134.3529412,5.7647059,NA,"HJT"
488,"foods",31,"Cream",137.3529412,3,NA,"HJT"
488,"foods",32,"Ice-Cream",139.4117647,2.05882349999999,NA,"HJT"
488,"foods",33,"Buffalo Wing",161.7058824,22.2941177,NA,"HJT"
488,"foods",34,"Chicken Wing",163.7058824,2,NA,"HJT"
488,"foods",35,"Cookie",170.1176471,6.41176469999999,NA,"HJT"
488,"foods",36,"Carrot",190.1176471,20,NA,"HJT"
491,"foods",1,"Salad",4.529411765,4.529411765,NA,"HJT"
491,"foods",2,"Soup",5.941176471,1.411764706,NA,"HJT"
491,"foods",3,"Vegetable",9.470588235,3.529411764,NA,"HJT"
491,"foods",4,"Tomato",13.70588235,4.235294115,NA,"HJT"
491,"foods",5,"Grape",16.11764706,2.41176471,NA,"HJT"
491,"foods",6,"Carrot",18.70588235,2.58823529,NA,"HJT"
491,"foods",7,"Water",21.52941176,2.82352941,NA,"HJT"
491,"foods",8,"Hamburger",25.88235294,4.35294118,NA,"HJT"
491,"foods",9,"Dessert",30.70588235,4.82352941,NA,"HJT"
491,"foods",10,"Cake",33.52941176,2.82352941,NA,"HJT"
491,"foods",11,"Ice-Cream",33.88235294,0.352941179999995,NA,"HJT"
491,"foods",12,"Sandwich",39.47058824,5.5882353,NA,"HJT"
491,"foods",13,"Turkey",43.11764706,3.64705882,NA,"HJT"
491,"foods",14,"Bready",45.11764706,2,NA,"HJT"
491,"foods",15,"Bread",48.52941176,3.4117647,NA,"HJT"
491,"foods",16,"Ham",51.35294118,2.82352942,NA,"HJT"
491,"foods",17,"Lettuce",51.70588235,0.352941170000001,NA,"HJT"
491,"foods",18,"Onion",57.11764706,5.41176471,NA,"HJT"
491,"foods",19,"Ketchup",63.70588235,6.58823529,NA,"HJT"
491,"foods",20,"Fried",68.52941176,4.82352941,NA,"HJT"
491,"foods",21,"Onion Ring",71.05882353,2.52941177,NA,"HJT"
491,"foods",22,"Cucumber",77.88235294,6.82352941000001,NA,"HJT"
491,"foods",23,"Sucker",80.70588235,2.82352940999999,NA,"HJT"
491,"foods",24,"Candy",83.52941176,2.82352941000001,NA,"HJT"
491,"foods",25,"Chocolate",85.88235294,2.35294118,NA,"HJT"
491,"foods",26,"Nut",89.94117647,4.05882353,NA,"HJT"
491,"foods",27,"Raisin",92.70588235,2.76470587999999,NA,"HJT"
491,"foods",28,"Cereal",96.11764706,3.41176471,NA,"HJT"
491,"foods",29,"Lucky Charm",99.64705882,3.52941176,NA,"HJT"
491,"foods",30,"Marshmallow",103.6470588,3.99999998,NA,"HJT"
491,"foods",31,"Sugar",112.5294118,8.88235300000001,NA,"HJT"
491,"foods",32,"Yogurt",125.1176471,12.5882353,NA,"HJT"
491,"foods",33,"Potato",132.2941176,7.17647049999999,NA,"HJT"
491,"foods",34,"Mashed Potato",134.4117647,2.1176471,NA,"HJT"
491,"foods",35,"Pepper",143.7058824,9.29411770000002,NA,"HJT"
491,"foods",36,"Green Pepper",146.2352941,2.5294117,NA,"HJT"
491,"foods",37,"Banana",160.7058824,14.4705883,NA,"HJT"
491,"foods",38,"Apple",163.1176471,2.41176469999999,NA,"HJT"
491,"foods",39,"Grape",167.1176471,4,NA,"HJT"
491,"foods",40,"Jalapeno",173.8823529,6.7647058,NA,"HJT"
491,"foods",41,"Spice",179.1176471,5.2352942,NA,"HJT"
578,"foods",1,"Apple",2.882352941,2.882352941,NA,"HJT"
578,"foods",2,"Banana",7.176470588,4.294117647,NA,"HJT"
578,"foods",3,"Pasta",9.882352941,2.705882353,NA,"HJT"
578,"foods",4,"Salad",11.88235294,1.999999999,NA,"HJT"
578,"foods",5,"Wrap",12.88235294,1,NA,"HJT"
578,"foods",6,"Grape",18.52941176,5.64705882,NA,"HJT"
578,"foods",7,"Chicken",18.82352941,0.29411765,NA,"HJT"
578,"foods",8,"Noodle",23.17647059,4.35294118,NA,"HJT"
578,"foods",9,"Lasagna",25.17647059,2,NA,"HJT"
578,"foods",10,"Turkey",27.52941176,2.35294117,NA,"HJT"
578,"foods",11,"Beef",29.23529412,1.70588236,NA,"HJT"
578,"foods",12,"Bacon",31.88235294,2.64705882,NA,"HJT"
578,"foods",13,"Sausage",34.17647059,2.29411765,NA,"HJT"
578,"foods",14,"Cheese",37.52941176,3.35294117,NA,"HJT"
578,"foods",15,"Bread",38.88235294,1.35294117999999,NA,"HJT"
578,"foods",16,"Celery",41.52941176,2.64705882,NA,"HJT"
578,"foods",17,"Orange",49.52941176,8,NA,"HJT"
578,"foods",18,"Grape",53.52941176,4,NA,"HJT"
578,"foods",19,"Pizza",56.88235294,3.35294118,NA,"HJT"
578,"foods",20,"Macaroni",63.11764706,6.23529412000001,NA,"HJT"
578,"foods",21,"Breadstick",67.76470588,4.64705881999999,NA,"HJT"
578,"foods",22,"Tofu",72.23529412,4.47058824000001,NA,"HJT"
578,"foods",23,"Spinach",73.17647059,0.941176469999988,NA,"HJT"
578,"foods",24,"Bean",76.88235294,3.70588235000001,NA,"HJT"
578,"foods",25,"Potato",89.82352941,12.94117647,NA,"HJT"
578,"foods",26,"Fish",95.23529412,5.41176471,NA,"HJT"
578,"foods",27,"Granola",101.4117647,6.17647058,NA,"HJT"
578,"foods",28,"Cracker",105.8235294,4.41176469999999,NA,"HJT"
578,"foods",29,"Chip",108.8823529,3.0588235,NA,"HJT"
578,"foods",30,"Salsa",110.8823529,2,NA,"HJT"
578,"foods",31,"Onion",115.8823529,5,NA,"HJT"
578,"foods",32,"Broccoli",119.8235294,3.9411765,NA,"HJT"
578,"foods",33,"Lima Bean",122.1176471,2.2941177,NA,"HJT"
578,"foods",34,"Brussels Sprout",128.3529412,6.2352941,NA,"HJT"
578,"foods",35,"Cauliflower",134.7647059,6.41176469999999,NA,"HJT"
578,"foods",36,"Egg",144.2352941,9.47058820000001,NA,"HJT"
578,"foods",37,"Ham",147.5882353,3.3529412,NA,"HJT"
578,"foods",38,"Pork",154.2352941,6.6470588,NA,"HJT"
578,"foods",39,"Cookie",159.1764706,4.94117649999998,NA,"HJT"
578,"foods",40,"Cake",161.5294118,2.3529412,NA,"HJT"
578,"foods",41,"Gummi Bear",165.7647059,4.2352941,NA,"HJT"
578,"foods",42,"Ice-Cream",172.4705882,6.70588230000001,NA,"HJT"
578,"foods",43,"Doughnut",175.4705882,3,NA,"HJT"
578,"foods",44,"Strudel",186.8235294,11.3529412,NA,"HJT"
580,"foods",1,"Italian",2.058823529,2.058823529,NA,"HJT"
580,"foods",2,"Pasta",4.794117647,2.735294118,NA,"HJT"
580,"foods",3,"Pizza",6.794117647,2,NA,"HJT"
580,"foods",4,"Salad",7.794117647,1,NA,"HJT"
580,"foods",5,"Bread",9.794117647,2,NA,"HJT"
580,"foods",6,"Pea",14.16176471,4.367647063,NA,"HJT"
580,"foods",7,"Carrot",15.42647059,1.26470588,NA,"HJT"
580,"foods",8,"Broccoli",17.69117647,2.26470588,NA,"HJT"
580,"foods",9,"Celery",20.42647059,2.73529412,NA,"HJT"
580,"foods",10,"Peanut",23.05882353,2.63235294,NA,"HJT"
580,"foods",11,"Peanut Butter",22.85294118,-0.205882350000003,NA,"HJT"
580,"foods",12,"Candy",28.79411765,5.94117647,NA,"HJT"
580,"foods",13,"Chocolate",31.32352941,2.52941176,NA,"HJT"
580,"foods",14,"Rice",38.16176471,6.8382353,NA,"HJT"
580,"foods",15,"Burrito",38.05882353,-0.102941180000002,NA,"HJT"
580,"foods",16,"Quesadilla",40.95588235,2.89705882,NA,"HJT"
580,"foods",17,"Chip",45.79411765,4.83823529999999,NA,"HJT"
580,"foods",18,"Cereal",49.42647059,3.63235294,NA,"HJT"
580,"foods",19,"Ice-Cream",51.32352941,1.89705882,NA,"HJT"
580,"foods",20,"Strawberry",54.22058824,2.89705883,NA,"HJT"
580,"foods",21,"Grape",58.42647059,4.20588235,NA,"HJT"
580,"foods",22,"Peach",60.05882353,1.63235294,NA,"HJT"
580,"foods",23,"Apple",62.42647059,2.36764706,NA,"HJT"
580,"foods",24,"Banana",64.05882353,1.63235294,NA,"HJT"
580,"foods",25,"Sushi",69.79411765,5.73529412000001,NA,"HJT"
580,"foods",26,"Tuna",71.16176471,1.36764706,NA,"HJT"
580,"foods",27,"Salmon",72.42647059,1.26470587999999,NA,"HJT"
580,"foods",28,"Lobster",77.69117647,5.26470588000001,NA,"HJT"
580,"foods",29,"Shrimp",80.42647059,2.73529411999999,NA,"HJT"
580,"foods",30,"Marshmallow",99.22058824,18.79411765,NA,"HJT"
580,"foods",31,"Whipped Cream",105.8529412,6.63235296000001,NA,"HJT"
580,"foods",32,"Graham Cracker",112.8529412,7,NA,"HJT"
580,"foods",33,"Chip",122.7941176,9.9411764,NA,"HJT"
580,"foods",34,"Cracker",123.6911765,0.89705889999999,NA,"HJT"
580,"foods",35,"Cheese",130.4264706,6.73529409999999,NA,"HJT"
580,"foods",36,"Yogurt",132.4264706,2,NA,"HJT"
580,"foods",37,"Pudding",135.0588235,2.6323529,NA,"HJT"
580,"foods",38,"Cookie",146.0588235,11,NA,"HJT"
580,"foods",39,"Grilled Cheese",156.4852941,10.4264706,NA,"HJT"
580,"foods",40,"Soup",162.1617647,5.67647059999999,NA,"HJT"
580,"foods",41,"Noodle",176.0588235,13.8970588,NA,"HJT"
580,"foods",42,"Lettuce",181.0588235,5,NA,"HJT"
582,"foods",1,"Pizza",0.617647059,0.617647059,NA,"HJT"
582,"foods",2,"Noodle",1.029411765,0.411764706,NA,"HJT"
582,"foods",3,"Barbecue",5.029411765,4,NA,"HJT"
582,"foods",4,"Fish",8.014705882,2.985294117,NA,"HJT"
582,"foods",5,"Chicken Sandwich",8.455882353,0.441176471,NA,"HJT"
582,"foods",6,"Lasagna",15.82352941,7.367647057,NA,"HJT"
582,"foods",7,"Rice",22.01470588,6.19117647,NA,"HJT"
582,"foods",8,"Chip",24.61764706,2.60294118,NA,"HJT"
582,"foods",9,"Banana",29.82352941,5.20588235,NA,"HJT"
582,"foods",10,"Apple",32.22058824,2.39705883,NA,"HJT"
582,"foods",11,"General Tso'S Chicken",36.26470588,4.04411764,NA,"HJT"
582,"foods",12,"Cheese Stick",47.44117647,11.17647059,NA,"HJT"
582,"foods",13,"Steak",55.61764706,8.17647059,NA,"HJT"
582,"foods",14,"Meatloaf",58.42647059,2.80882353,NA,"HJT"
582,"foods",15,"Donut",68.22058824,9.79411765,NA,"HJT"
582,"foods",16,"Green Bean",85.23529412,17.01470588,NA,"HJT"
582,"foods",17,"Corn",90.01470588,4.77941175999999,NA,"HJT"
582,"foods",18,"Mashed Potato",89.64705882,-0.367647059999996,NA,"HJT"
582,"foods",19,"Turkey",96.22058824,6.57352942,NA,"HJT"
582,"foods",20,"Roll",103.6176471,7.39705886,NA,"HJT"
582,"foods",21,"Stir-Fry",123.4264706,19.8088235,NA,"HJT"
582,"foods",22,"Beef",132.0147059,8.58823529999999,NA,"HJT"
582,"foods",23,"Chocolate",150.0294118,18.0147059,NA,"HJT"
582,"foods",24,"Strawberry",153.8382353,3.80882350000002,NA,"HJT"
582,"foods",25,"Blackberry",164.8382353,11,NA,"HJT"
582,"foods",26,"Soup",170.0147059,5.17647059999999,NA,"HJT"
582,"foods",27,"Pita",172.6470588,2.6323529,NA,"HJT"
582,"foods",28,"Stromboli",178.0294118,5.382353,NA,"HJT"
587,"foods",1,"Hamburger",0.911764706,0.911764706,NA,"HJT"
587,"foods",2,"Cheeseburger",3.676470588,2.764705882,NA,"HJT"
587,"foods",3,"Pizza",7.838235294,4.161764706,NA,"HJT"
587,"foods",4,"Eggroll",12.91176471,5.073529416,NA,"HJT"
587,"foods",5,"Chicken",20.52941176,7.61764705,NA,"HJT"
587,"foods",6,"Steak",24.14705882,3.61764706,NA,"HJT"
587,"foods",7,"Soup",26.45588235,2.30882353,NA,"HJT"
587,"foods",8,"Salsa",28.14705882,1.69117647,NA,"HJT"
587,"foods",9,"Sandwich",32.22058824,4.07352942,NA,"HJT"
587,"foods",10,"Pasta",37.14705882,4.92647058,NA,"HJT"
587,"foods",11,"Taco",39.45588235,2.30882353,NA,"HJT"
587,"foods",12,"Nachos",41.83823529,2.38235294,NA,"HJT"
587,"foods",13,"Veal",53.45588235,11.61764706,NA,"HJT"
587,"foods",14,"Sushi",59.14705882,5.69117647,NA,"HJT"
587,"foods",15,"Macaroni And Cheese",60.82352941,1.67647059,NA,"HJT"
587,"foods",16,"Ramen Noodles",65.67647059,4.85294118,NA,"HJT"
587,"foods",17,"Hot Pocket",69.60294118,3.92647059000001,NA,"HJT"
587,"foods",18,"Chocolate",74.91176471,5.30882353,NA,"HJT"
587,"foods",19,"Cupcake",78.52941176,3.61764705,NA,"HJT"
587,"foods",20,"Pie",81.76470588,3.23529411999999,NA,"HJT"
