"subject","domain","response_number","participant_response","response_onset_time","IRT","participant_designated_switch","dataset","list_number"
587,"foods",10,"Pasta",37.14705882,4.92647058,NA,"HJT",2
587,"foods",11,"Taco",39.45588235,2.30882353,NA,"HJT",2
587,"foods",12,"Nachos",41.83823529,2.38235294,NA,"HJT",2
587,"foods",13,"Veal",53.45588235,11.61764706,NA,"HJT",2
587,"foods",14,"Sushi",59.14705882,5.69117647,NA,"HJT",2
587,"foods",15,"Macaroni And Cheese",60.82352941,1.67647059,NA,"HJT",2
587,"foods",16,"Ramen Noodles",65.67647059,4.85294118,NA,"HJT",2
587,"foods",17,"Hot Pocket",69.60294118,3.92647059000001,NA,"HJT",2
587,"foods",18,"Chocolate",74.91176471,5.30882353,NA,"HJT",2
587,"foods",19,"Cupcake",78.52941176,3.61764705,NA,"HJT",2
587,"foods",20,"Pie",81.76470588,3.23529411999999,NA,"HJT",2
587,"foods",21,"Cake",82.45588235,0.691176470000002,NA,"HJT",2
587,"foods",22,"Spaghetti",88.91176471,6.45588236,NA,"HJT",2
587,"foods",23,"Buffalo Wing",96.67647059,7.76470587999999,NA,"HJT",2
587,"foods",24,"Cucumber",113.9117647,17.23529411,NA,"HJT",2
587,"foods",25,"Corn",117.4558824,3.54411769999999,NA,"HJT",2
587,"foods",26,"Broccoli",120.2205882,2.7647058,NA,"HJT",2
587,"foods",27,"Carrot",123.5294118,3.30882360000001,NA,"HJT",2
587,"foods",28,"Tomato",126.2205882,2.69117639999999,NA,"HJT",2
587,"foods",29,"Onion",129.8382353,3.61764710000001,NA,"HJT",2
587,"foods",30,"Cheese",131.8382353,2,NA,"HJT",2
587,"foods",31,"Turkey",135.8382353,4,NA,"HJT",2
587,"foods",32,"Ham",137.7647059,1.92647059999999,NA,"HJT",2
587,"foods",33,"Bread",142.1470588,4.3823529,NA,"HJT",2
587,"foods",34,"Potato",149.2205882,7.07352940000001,NA,"HJT",2
587,"foods",35,"Candy",159.1470588,9.92647059999999,NA,"HJT",2
587,"foods",36,"Mozzarella Stick",167.75,8.6029412,NA,"HJT",2
587,"foods",37,"Cookie",175.5294118,7.77941179999999,NA,"HJT",2
587,"foods",38,"Roast Beef",180.6029412,5.07352940000001,NA,"HJT",2
597,"foods",1,"Banana",2.25,2.25,NA,"HJT",2
597,"foods",2,"Apple",3.5,1.25,NA,"HJT",2
597,"foods",3,"Orange",5.25,1.75,NA,"HJT",2
597,"foods",4,"Broccoli",6.75,1.5,NA,"HJT",2
597,"foods",5,"Sauerkraut",11.25,4.5,NA,"HJT",2
597,"foods",6,"Hotdog",14,2.75,NA,"HJT",2
597,"foods",7,"Hamburger",14.5,0.5,NA,"HJT",2
597,"foods",8,"Cheeseburger",18.75,4.25,NA,"HJT",2
597,"foods",9,"Sausage",22,3.25,NA,"HJT",2
597,"foods",10,"Egg",27,5,NA,"HJT",2
597,"foods",11,"Bacon",30.5,3.5,NA,"HJT",2
597,"foods",12,"Ham",33,2.5,NA,"HJT",2
597,"foods",13,"Turkey",35.25,2.25,NA,"HJT",2
597,"foods",14,"Bread",37.5,2.25,NA,"HJT",2
597,"foods",15,"Yogurt",43.25,5.75,NA,"HJT",2
597,"foods",16,"Pizza",47.5,4.25,NA,"HJT",2
597,"foods",17,"Pita",56.75,9.25,NA,"HJT",2
597,"foods",18,"Quesadilla",58.25,1.5,NA,"HJT",2
597,"foods",19,"Burrito",61,2.75,NA,"HJT",2
597,"foods",20,"Taco",67.75,6.75,NA,"HJT",2
597,"foods",21,"Tortilla",72.75,5,NA,"HJT",2
597,"foods",22,"Rice",79.75,7,NA,"HJT",2
597,"foods",23,"Chicken",83,3.25,NA,"HJT",2
597,"foods",24,"Pea",93.75,10.75,NA,"HJT",2
597,"foods",25,"Corn",95.75,2,NA,"HJT",2
597,"foods",26,"Celery",97.25,1.5,NA,"HJT",2
597,"foods",27,"Tomato",102,4.75,NA,"HJT",2
597,"foods",28,"Grape",110.25,8.25,NA,"HJT",2
597,"foods",29,"Sunflower Seed",115,4.75,NA,"HJT",2
597,"foods",30,"Pumpkinseed",121.5,6.5,NA,"HJT",2
597,"foods",31,"Hashbrown",128.25,6.75,NA,"HJT",2
597,"foods",32,"Apricot",153.75,25.5,NA,"HJT",2
597,"foods",33,"Raisin",156,2.25,NA,"HJT",2
597,"foods",34,"Cashew",158,2,NA,"HJT",2
597,"foods",35,"Walnut",160,2,NA,"HJT",2
597,"foods",36,"Fish",162.75,2.75,NA,"HJT",2
597,"foods",37,"Salmon",167.25,4.5,NA,"HJT",2
597,"foods",38,"Tuna",170.5,3.25,NA,"HJT",2
597,"foods",39,"Green Bean",184,13.5,NA,"HJT",2
681,"foods",1,"Chocolate",1.617647059,1.617647059,NA,"HJT",2
681,"foods",2,"Bagel",4.970588235,3.352941176,NA,"HJT",2
681,"foods",3,"Pizza",7.632352941,2.661764706,NA,"HJT",2
681,"foods",4,"Pasta",9.970588235,2.338235294,NA,"HJT",2
681,"foods",5,"Salad",10.97058824,1.000000005,NA,"HJT",2
681,"foods",7,"Ice-Cream",16.61764706,2.64705882,NA,"HJT",2
681,"foods",8,"Chip",18.97058824,2.35294118,NA,"HJT",2
681,"foods",9,"Salsa",20.97058824,2,NA,"HJT",2
681,"foods",10,"Hotdog",21.95588235,0.985294109999998,NA,"HJT",2
681,"foods",11,"Hamburger",25.27941176,3.32352941,NA,"HJT",2
681,"foods",12,"French-Fry",28.60294118,3.32352942,NA,"HJT",2
681,"foods",13,"Frozen Yogurt",33.26470588,4.6617647,NA,"HJT",2
681,"foods",14,"Yogurt",38.63235294,5.36764706,NA,"HJT",2
681,"foods",15,"Cereal",40.63235294,2,NA,"HJT",2
681,"foods",16,"Cake",42.30882353,1.67647059,NA,"HJT",2
681,"foods",17,"Cupcake",45.29411765,2.98529412,NA,"HJT",2
681,"foods",18,"Cookie",47.63235294,2.33823529,NA,"HJT",2
681,"foods",19,"Tiramisu",51.61764706,3.98529412000001,NA,"HJT",2
681,"foods",20,"Samosa",54.29411765,2.67647058999999,NA,"HJT",2
681,"foods",21,"Lo Mein",59.29411765,5,NA,"HJT",2
681,"foods",22,"Matzo",63.63235294,4.33823529,NA,"HJT",2
681,"foods",23,"Matzo Ball Soup",65.25,1.61764706,NA,"HJT",2
681,"foods",24,"Soup",71.30882353,6.05882353,NA,"HJT",2
681,"foods",25,"Stew",72.30882353,1,NA,"HJT",2
681,"foods",26,"Egg",75.30882353,3,NA,"HJT",2
681,"foods",27,"Hashbrown",75.94117647,0.632352940000004,NA,"HJT",2
681,"foods",28,"Muffin",79.95588235,4.01470587999999,NA,"HJT",2
681,"foods",29,"Strawberry",84.60294118,4.64705883000001,NA,"HJT",2
681,"foods",30,"Apple",87.63235294,3.02941176,NA,"HJT",2
681,"foods",31,"Banana",90.29411765,2.66176471,NA,"HJT",2
681,"foods",32,"Sandwich",92.61764706,2.32352940999999,NA,"HJT",2
681,"foods",33,"Hoagie",96.63235294,4.01470588000001,NA,"HJT",2
681,"foods",34,"Sub",99.64705882,3.01470587999999,NA,"HJT",2
681,"foods",35,"Panini",105.6323529,5.98529408,NA,"HJT",2
681,"foods",36,"Patty Melt",111.2794118,5.6470589,NA,"HJT",2
681,"foods",37,"Baked Potato",119.6029412,8.3235294,NA,"HJT",2
681,"foods",38,"Ham",128.6470588,9.04411759999999,NA,"HJT",2
681,"foods",39,"Turkey",130.6323529,1.9852941,NA,"HJT",2
681,"foods",40,"Chicken",134.2941176,3.66176469999999,NA,"HJT",2
681,"foods",41,"Pastry",138.6323529,4.33823530000001,NA,"HJT",2
681,"foods",42,"Eclair",140.6323529,2,NA,"HJT",2
681,"foods",43,"Napoleon",145.9558824,5.32352950000001,NA,"HJT",2
681,"foods",44,"Creampuff",150.2794118,4.32352939999998,NA,"HJT",2
681,"foods",45,"Cheese Puff",152.9411765,2.66176470000002,NA,"HJT",2
681,"foods",46,"Candy",158.9705882,6.0294117,NA,"HJT",2
681,"foods",47,"Tootsie Roll",159.2647059,0.294117699999987,NA,"HJT",2
681,"foods",48,"Twizzler",164.6176471,5.3529412,NA,"HJT",2
681,"foods",49,"Twix Bar",167.6176471,3,NA,"HJT",2
681,"foods",50,"Snicker",169.9558824,2.33823530000001,NA,"HJT",2
681,"foods",51,"Mr Goodbar",172.6029412,2.6470588,NA,"HJT",2
681,"foods",52,"Krackel",177.2941176,4.69117639999999,NA,"HJT",2
689,"foods",1,"Green Bean",2.279411765,2.279411765,NA,"HJT",2
689,"foods",2,"Pizza",6.970588235,4.69117647,NA,"HJT",2
689,"foods",3,"Steak",9.970588235,3,NA,"HJT",2
689,"foods",4,"Strawberry",16.94117647,6.970588235,NA,"HJT",2
689,"foods",5,"Onion",20.97058824,4.02941177,NA,"HJT",2
689,"foods",6,"Mushroom",22.95588235,1.98529411,NA,"HJT",2
689,"foods",7,"Carrot",27.29411765,4.3382353,NA,"HJT",2
689,"foods",8,"Tomato",32.29411765,5,NA,"HJT",2
689,"foods",9,"Lettuce",37.29411765,5,NA,"HJT",2
689,"foods",10,"Fish",43.30882353,6.01470588,NA,"HJT",2
689,"foods",11,"Candy",44.97058824,1.66176471,NA,"HJT",2
689,"foods",12,"Fruit",50.97058824,6,NA,"HJT",2
689,"foods",13,"Yeast",62.97058824,12,NA,"HJT",2
689,"foods",14,"Spaghetti",65.95588235,2.98529411,NA,"HJT",2
689,"foods",15,"Cereal",71.63235294,5.67647059000001,NA,"HJT",2
689,"foods",16,"Ice-Cream",75.61764706,3.98529411999999,NA,"HJT",2
689,"foods",17,"Cheese",81.63235294,6.01470588000001,NA,"HJT",2
689,"foods",18,"Milk",85.30882353,3.67647058999999,NA,"HJT",2
689,"foods",19,"Tea",88.64705882,3.33823529,NA,"HJT",2
689,"foods",20,"Sod",89.64705882,1,NA,"HJT",2
689,"foods",21,"Juice",92.97058824,3.32352942,NA,"HJT",2
689,"foods",22,"Pepper",100.2941176,7.32352936000001,NA,"HJT",2
689,"foods",23,"Bell Pepper",104.6029412,4.3088236,NA,"HJT",2
689,"foods",24,"Calamari",110.9558824,6.35294119999999,NA,"HJT",2
689,"foods",25,"Shrimp",115.6323529,4.67647050000001,NA,"HJT",2
689,"foods",26,"French-Fry",118.6029412,2.9705883,NA,"HJT",2
689,"foods",27,"Mashed Potato",122.5882353,3.98529409999999,NA,"HJT",2
689,"foods",28,"Corn",130.3088235,7.7205882,NA,"HJT",2
689,"foods",29,"Roll",151.9705882,21.6617647,NA,"HJT",2
689,"foods",30,"Pie",167.3088235,15.3382353,NA,"HJT",2
689,"foods",31,"Yogurt",185.6176471,18.3088236,NA,"HJT",2
783,"foods",1,"Vegetable",48.29411765,48.29411765,NA,"HJT",2
783,"foods",2,"Chicken",52.94117647,4.64705882,NA,"HJT",2
783,"foods",3,"Pork",57.58823529,4.64705882,NA,"HJT",2
783,"foods",4,"Beef",59.58823529,2,NA,"HJT",2
783,"foods",5,"Turkey",61.82352941,2.23529412,NA,"HJT",2
783,"foods",6,"Chicken",61.94117647,0.117647060000003,NA,"HJT",2
783,"foods",7,"Roasted Chicken",65.88235294,3.94117647,NA,"HJT",2
783,"foods",8,"Duck",113.5882353,47.70588236,NA,"HJT",2
783,"foods",9,"Crab",115.7058824,2.1176471,NA,"HJT",2
783,"foods",10,"Seafood",115.0588235,-0.64705889999999,NA,"HJT",2
783,"foods",11,"Fish",119.8235294,4.7647059,NA,"HJT",2
783,"foods",12,"Honey",129.7058824,9.88235300000001,NA,"HJT",2
783,"foods",13,"Tomato",139.9411765,10.2352941,NA,"HJT",2
783,"foods",14,"Carrot",143.9411765,4,NA,"HJT",2
783,"foods",15,"Cucumber",152.0588235,8.11764699999998,NA,"HJT",2
784,"foods",1,"Pizza",-0.529411765,-0.529411765,NA,"HJT",2
784,"foods",2,"Banana",0.882352941,1.411764706,NA,"HJT",2
784,"foods",3,"Apple",3.470588235,2.588235294,NA,"HJT",2
784,"foods",4,"Breadstick",4.941176471,1.470588236,NA,"HJT",2
784,"foods",5,"French Toast",10.35294118,5.411764709,NA,"HJT",2
784,"foods",6,"Calzone",16.70588235,6.35294117,NA,"HJT",2
784,"foods",7,"Oatmeal",20.29411765,3.5882353,NA,"HJT",2
784,"foods",8,"Tater Tot",21.52941176,1.23529411,NA,"HJT",2
784,"foods",9,"Spaghetti",28.11764706,6.5882353,NA,"HJT",2
784,"foods",10,"Salad",33.47058824,5.35294118,NA,"HJT",2
784,"foods",11,"Ice-Cream",34.11764706,0.647058820000005,NA,"HJT",2
784,"foods",12,"Sandwich",37.70588235,3.58823529,NA,"HJT",2
784,"foods",13,"Chicken",40.29411765,2.58823529999999,NA,"HJT",2
784,"foods",14,"Beef",43.05882353,2.76470588,NA,"HJT",2
784,"foods",15,"Nachos",49.88235294,6.82352941,NA,"HJT",2
784,"foods",16,"Taco",51.47058824,1.5882353,NA,"HJT",2
784,"foods",17,"Potato",56.70588235,5.23529411,NA,"HJT",2
784,"foods",18,"Fries",60.47058824,3.76470589,NA,"HJT",2
784,"foods",19,"Chip",62.47058824,2,NA,"HJT",2
784,"foods",20,"Macaroni And Cheese",62.17647059,-0.294117649999997,NA,"HJT",2
784,"foods",21,"Soup",71.05882353,8.88235294,NA,"HJT",2
784,"foods",22,"Pop Tart",72.11764706,1.05882353,NA,"HJT",2
784,"foods",23,"Cereal",78.88235294,6.76470588000001,NA,"HJT",2
784,"foods",24,"Trail Mix",84.11764706,5.23529411999999,NA,"HJT",2
784,"foods",25,"Candy",92.47058824,8.35294118,NA,"HJT",2
784,"foods",26,"Pretzel",96.70588235,4.23529411,NA,"HJT",2
784,"foods",27,"Yogurt",102.8823529,6.17647055,NA,"HJT",2
784,"foods",28,"Jello",105.4705882,2.58823529999999,NA,"HJT",2
784,"foods",29,"Hummus",108.8823529,3.41176470000001,NA,"HJT",2
784,"foods",30,"Noodle",113.2941176,4.41176470000001,NA,"HJT",2
784,"foods",31,"Cucumber",114.7058824,1.41176479999999,NA,"HJT",2
784,"foods",32,"Zucchini",119.2941176,4.58823520000001,NA,"HJT",2
784,"foods",33,"Squash",121.8823529,2.58823529999999,NA,"HJT",2
784,"foods",34,"Pancake",126.7058824,4.82352949999999,NA,"HJT",2
784,"foods",35,"Egg",130.0588235,3.3529411,NA,"HJT",2
784,"foods",36,"Omelet",129.7058824,-0.352941099999981,NA,"HJT",2
784,"foods",37,"Hashbrown",132.5294118,2.82352939999998,NA,"HJT",2
784,"foods",38,"Bread",141.4705882,8.94117640000002,NA,"HJT",2
784,"foods",39,"Rice",155.0588235,13.5882353,NA,"HJT",2
784,"foods",40,"Cookie",161.2941176,6.2352941,NA,"HJT",2
784,"foods",41,"Brownie",163.7058824,2.41176480000001,NA,"HJT",2
784,"foods",42,"Cupcake",171.7058824,8,NA,"HJT",2
784,"foods",43,"Cake",178.0588235,6.35294109999998,NA,"HJT",2
787,"foods",1,"Cookie",6.705882353,6.705882353,NA,"HJT",2
787,"foods",2,"Chocolate",8.764705882,2.058823529,NA,"HJT",2
787,"foods",4,"Mocha",17.17647059,3.88235294,NA,"HJT",2
787,"foods",5,"Latte",21.17647059,4,NA,"HJT",2
787,"foods",6,"Apple",26.17647059,5,NA,"HJT",2
787,"foods",7,"Banana",28.70588235,2.52941176,NA,"HJT",2
787,"foods",8,"Cucumber",33.76470588,5.05882353,NA,"HJT",2
787,"foods",9,"Tomato",39.70588235,5.94117647,NA,"HJT",2
787,"foods",10,"Potato",42.70588235,3,NA,"HJT",2
787,"foods",11,"Pickle",46.70588235,4,NA,"HJT",2
787,"foods",12,"Union",49.17647059,2.47058824,NA,"HJT",2
787,"foods",13,"Beef",53.64705882,4.47058823,NA,"HJT",2
787,"foods",14,"Lamb",56.64705882,3,NA,"HJT",2
787,"foods",15,"Mil",67.11764706,10.47058824,NA,"HJT",2
787,"foods",16,"Milk",68.64705882,1.52941176,NA,"HJT",2
787,"foods",17,"Cake",71.64705882,3,NA,"HJT",2
787,"foods",18,"Mashed Potato",73.35294118,1.70588236,NA,"HJT",2
787,"foods",19,"Buicake",79.23529412,5.88235294,NA,"HJT",2
787,"foods",20,"Mooncake",83.76470588,4.52941175999999,NA,"HJT",2
787,"foods",21,"Candy",88.17647059,4.41176471,NA,"HJT",2
787,"foods",22,"Sugar",92.17647059,4,NA,"HJT",2
787,"foods",23,"Chicken",97.23529412,5.05882353000001,NA,"HJT",2
787,"foods",24,"Pepperoni",109.2941176,12.05882348,NA,"HJT",2
787,"foods",25,"Mushroom",117.7647059,8.47058829999999,NA,"HJT",2
787,"foods",26,"Egg",130.1176471,12.3529412,NA,"HJT",2
787,"foods",27,"Chip",135.1764706,5.05882349999999,NA,"HJT",2
787,"foods",28,"Donut",140.1764706,5,NA,"HJT",2
787,"foods",29,"Bunch",147.1764706,7,NA,"HJT",2
787,"foods",30,"Orange",149.7058824,2.52941180000002,NA,"HJT",2
787,"foods",31,"French-Fry",162.8823529,13.1764705,NA,"HJT",2
787,"foods",32,"Cheese",169.7058824,6.82352950000001,NA,"HJT",2
787,"foods",33,"Salad",173.1764706,3.47058819999998,NA,"HJT",2
787,"foods",34,"Dog",179.1176471,5.94117650000001,NA,"HJT",2
797,"foods",1,"Grape",5.808823529,5.808823529,NA,"HJT",2
797,"foods",2,"Apple",7.808823529,2,NA,"HJT",2
797,"foods",3,"Orange",11.35294118,3.544117651,NA,"HJT",2
797,"foods",4,"Pizza",14.26470588,2.9117647,NA,"HJT",2
797,"foods",5,"Pepperoni",18.44117647,4.17647059,NA,"HJT",2
797,"foods",6,"Sausage",22.35294118,3.91176471,NA,"HJT",2
797,"foods",7,"Salad",27.26470588,4.9117647,NA,"HJT",2
797,"foods",8,"Spaghetti",29.44117647,2.17647059,NA,"HJT",2
797,"foods",9,"Nachos",31.80882353,2.36764706,NA,"HJT",2
797,"foods",10,"Potato",42.89705882,11.08823529,NA,"HJT",2
797,"foods",11,"Sweet Potato",42.70588235,-0.191176469999995,NA,"HJT",2
797,"foods",12,"Turkey",49.80882353,7.10294118,NA,"HJT",2
797,"foods",13,"Ham",53.17647059,3.36764706,NA,"HJT",2
797,"foods",14,"Cheese",52.80882353,-0.367647060000003,NA,"HJT",2
797,"foods",15,"Bread",59.26470588,6.45588235,NA,"HJT",2
797,"foods",16,"Breadstick",59.52941176,0.264705880000001,NA,"HJT",2
797,"foods",17,"Chicken",66.35294118,6.82352942,NA,"HJT",2
797,"foods",18,"Spicy Chicken",66.61764706,0.264705879999994,NA,"HJT",2
797,"foods",19,"Steak",72.26470588,5.64705882,NA,"HJT",2
797,"foods",20,"Carrot",73.80882353,1.54411765,NA,"HJT",2
797,"foods",21,"Tomato",74.44117647,0.632352940000004,NA,"HJT",2
797,"foods",22,"Celery",78.80882353,4.36764706,NA,"HJT",2
797,"foods",23,"Cereal",83.35294118,4.54411765,NA,"HJT",2
797,"foods",24,"Pop Tart",84.44117647,1.08823529,NA,"HJT",2
797,"foods",25,"Burger",88.80882353,4.36764706,NA,"HJT",2
797,"foods",26,"Steak",91.26470588,2.45588235,NA,"HJT",2
797,"foods",27,"Cheeseburger",96.07352941,4.80882353000001,NA,"HJT",2
797,"foods",28,"Anchovy",106.4411765,10.36764709,NA,"HJT",2
797,"foods",29,"Dressing",111.8970588,5.4558823,NA,"HJT",2
797,"foods",30,"Lettuce",118.3529412,6.45588240000001,NA,"HJT",2
797,"foods",31,"Butterfinger",126.0735294,7.7205882,NA,"HJT",2
797,"foods",32,"Reese",131.2647059,5.1911765,NA,"HJT",2
797,"foods",33,"Squash",139.2647059,8,NA,"HJT",2
797,"foods",34,"Bacon",150.2647059,11,NA,"HJT",2
797,"foods",35,"Popcorn",153.3529412,3.08823530000001,NA,"HJT",2
797,"foods",36,"Ice-Cream",154.4411765,1.08823530000001,NA,"HJT",2
797,"foods",37,"Whip Cream",155.9852941,1.54411759999999,NA,"HJT",2
797,"foods",38,"Brownie",163.8970588,7.91176469999999,NA,"HJT",2
797,"foods",39,"Pork",167.7205882,3.82352940000001,NA,"HJT",2
797,"foods",40,"Tenderloin",170.9852941,3.2647059,NA,"HJT",2
797,"foods",41,"Banana",186.8088235,15.8235294,NA,"HJT",2
896,"foods",1,"Hamburger",10.94117647,10.94117647,NA,"HJT",2
896,"foods",2,"Steak",12.76470588,1.82352941,NA,"HJT",2
896,"foods",3,"Carrot",15.35294118,2.5882353,NA,"HJT",2
896,"foods",4,"Sandwich",19.14705882,3.79411764,NA,"HJT",2
896,"foods",5,"Pasta",20.76470588,1.61764706,NA,"HJT",2
896,"foods",6,"Turkey",25.55882353,4.79411765,NA,"HJT",2
896,"foods",7,"Cracker",30.14705882,4.58823529,NA,"HJT",2
896,"foods",8,"Banana",33.35294118,3.20588236,NA,"HJT",2
896,"foods",9,"Apple",34.55882353,1.20588235,NA,"HJT",2
896,"foods",10,"Pear",36.76470588,2.20588235,NA,"HJT",2
896,"foods",11,"Grape",36.55882353,-0.205882350000003,NA,"HJT",2
896,"foods",12,"Avocado",40.35294118,3.79411765,NA,"HJT",2
896,"foods",13,"Asparagus",41.94117647,1.58823529,NA,"HJT",2
896,"foods",14,"Potato",44.55882353,2.61764706,NA,"HJT",2
896,"foods",15,"Tomato",47.55882353,3,NA,"HJT",2
896,"foods",16,"Pickle",52.55882353,5,NA,"HJT",2
896,"foods",17,"Soup",58.97058824,6.41176471,NA,"HJT",2
896,"foods",18,"Peanut Butter",60.11764706,1.14705882000001,NA,"HJT",2
896,"foods",19,"Cream Cheese",62.32352941,2.20588235,NA,"HJT",2
896,"foods",20,"Ketchup",66.35294118,4.02941177,NA,"HJT",2
896,"foods",21,"Hotdog",67.35294118,1,NA,"HJT",2
896,"foods",22,"Bread",70.76470588,3.41176469999999,NA,"HJT",2
896,"foods",23,"Pita",77.97058824,7.20588236,NA,"HJT",2
896,"foods",24,"Fish",81.97058824,4,NA,"HJT",2
896,"foods",25,"Chicken",83.35294118,1.38235294,NA,"HJT",2
896,"foods",26,"Lambchop",86.94117647,3.58823529,NA,"HJT",2
896,"foods",27,"Butter",101.5588235,14.61764703,NA,"HJT",2
896,"foods",28,"Rice",113.9705882,12.4117647,NA,"HJT",2
896,"foods",29,"Pizza",118.7647059,4.7941177,NA,"HJT",2
896,"foods",30,"Cookie",121.3529412,2.58823530000001,NA,"HJT",2
896,"foods",31,"Lettuce",128.3529412,7,NA,"HJT",2
896,"foods",32,"Brownie",137.3529412,9,NA,"HJT",2
896,"foods",33,"Cupcake",140.3529412,3,NA,"HJT",2
896,"foods",34,"Cake",141.9705882,1.61764700000001,NA,"HJT",2
896,"foods",35,"Pea",147.9705882,6,NA,"HJT",2
896,"foods",36,"Green Bean",148.5294118,0.558823599999982,NA,"HJT",2
896,"foods",37,"Granola Bar",180.5294118,32,NA,"HJT",2
997,"foods",1,"Ice-Cream",2.764705882,2.764705882,NA,"HJT",2
997,"foods",2,"Steak",5.058823529,2.294117647,NA,"HJT",2
997,"foods",3,"Pizza",9.058823529,4,NA,"HJT",2
997,"foods",4,"Chinese Food",12.47058824,3.411764711,NA,"HJT",2
997,"foods",5,"Tuna",20.38235294,7.9117647,NA,"HJT",2
997,"foods",6,"Carrot",23.41176471,3.02941177,NA,"HJT",2
997,"foods",7,"Lettuce",26.73529412,3.32352941,NA,"HJT",2
997,"foods",8,"Peach",30.41176471,3.67647059,NA,"HJT",2
997,"foods",9,"Pear",33.05882353,2.64705882,NA,"HJT",2
997,"foods",10,"Turkey",35.05882353,2,NA,"HJT",2
997,"foods",11,"Chicken",36.41176471,1.35294118,NA,"HJT",2
997,"foods",12,"Ham",39.70588235,3.29411764,NA,"HJT",2
997,"foods",13,"Cat",41.70588235,2,NA,"HJT",2
997,"foods",14,"Dog",42.70588235,1,NA,"HJT",2
997,"foods",15,"Fish",44.38235294,1.67647058999999,NA,"HJT",2
997,"foods",16,"Guineapig",47.76470588,3.38235294,NA,"HJT",2
997,"foods",17,"Monkey",52.73529412,4.97058824,NA,"HJT",2
997,"foods",18,"Pork",59.38235294,6.64705882,NA,"HJT",2
997,"foods",19,"Bacon",61.05882353,1.67647059,NA,"HJT",2
997,"foods",22,"Pasta",74.05882353,10,NA,"HJT",2
997,"foods",23,"Lobster",84.41176471,10.35294118,NA,"HJT",2
997,"foods",24,"Taco",87.05882353,2.64705882,NA,"HJT",2
997,"foods",25,"Lobster Stuffed With Taco",86.94117647,-0.117647059999996,NA,"HJT",2
997,"foods",26,"Shrimp",96.73529412,9.79411765,NA,"HJT",2
997,"foods",27,"Rice",98.38235294,1.64705882,NA,"HJT",2
997,"foods",28,"Pea",100.7058824,2.32352945999999,NA,"HJT",2
997,"foods",29,"Green Bean",106.1176471,5.41176470000001,NA,"HJT",2
997,"foods",30,"Stuffing",112.0882353,5.9705882,NA,"HJT",2
997,"foods",31,"Yam",114.7058824,2.6176471,NA,"HJT",2
997,"foods",32,"Bread",122.1176471,7.41176470000001,NA,"HJT",2
997,"foods",33,"Butter",125.7352941,3.617647,NA,"HJT",2
997,"foods",34,"Frozen Dinner",163.1176471,37.382353,NA,"HJT",2
997,"foods",35,"Hotdog",171.0882353,7.97058820000001,NA,"HJT",2
997,"foods",36,"Ravioli",178.4117647,7.32352939999998,NA,"HJT",2
288,"occupations",1,"Lawyer",4.632352941,4.632352941,NA,"HJT",2
288,"occupations",2,"Stripper",5.955882353,1.323529412,NA,"HJT",2
288,"occupations",3,"Dentist",9.294117647,3.338235294,NA,"HJT",2
288,"occupations",4,"Doctor",13.63235294,4.338235293,NA,"HJT",2
288,"occupations",5,"Dancer",14.95588235,1.32352941,NA,"HJT",2
288,"occupations",6,"Singer",17.63235294,2.67647059,NA,"HJT",2
288,"occupations",7,"Consultant",19.27941176,1.64705882,NA,"HJT",2
288,"occupations",8,"Psychologist",24.60294118,5.32352942,NA,"HJT",2
288,"occupations",9,"Receptionist",28.60294118,4,NA,"HJT",2
288,"occupations",10,"Firefighter",37.94117647,9.33823529,NA,"HJT",2
288,"occupations",11,"Policeman",40.92647059,2.98529412,NA,"HJT",2
288,"occupations",12,"Guard",43.92647059,3,NA,"HJT",2
288,"occupations",13,"Chef",51.30882353,7.38235294,NA,"HJT",2
288,"occupations",14,"Garbage",52.94117647,1.63235294,NA,"HJT",2
288,"occupations",15,"Accountant",57.94117647,5,NA,"HJT",2
288,"occupations",16,"Janitor",65.29411765,7.35294118,NA,"HJT",2
288,"occupations",17,"Architect",71.27941176,5.98529411,NA,"HJT",2
288,"occupations",18,"Worker",73.23529412,1.95588236,NA,"HJT",2
288,"occupations",19,"Teacher",80.95588235,7.72058822999999,NA,"HJT",2
288,"occupations",20,"Professor",82.61764706,1.66176471,NA,"HJT",2
288,"occupations",21,"Politician",88.27941176,5.66176470000001,NA,"HJT",2
288,"occupations",22,"Athlete",96.29411765,8.01470589,NA,"HJT",2
288,"occupations",23,"Salesman",104.9558824,8.66176474999999,NA,"HJT",2
288,"occupations",24,"Designer",130.25,25.2941176,NA,"HJT",2
288,"occupations",26,"Landscaper",142.2794118,6.3676471,NA,"HJT",2
288,"occupations",27,"Artist",149.2941176,7.0147058,NA,"HJT",2
288,"occupations",28,"Musician",155.9558824,6.66176480000001,NA,"HJT",2
288,"occupations",29,"Babysitter",160.9411765,4.9852941,NA,"HJT",2
288,"occupations",30,"Taster",173.9411765,13,NA,"HJT",2
288,"occupations",31,"Brewer",179.9411765,6,NA,"HJT",2
297,"occupations",1,"Teacher",-0.235294118,-0.235294118,NA,"HJT",2
297,"occupations",2,"Doctor",2.044117647,2.279411765,NA,"HJT",2
297,"occupations",3,"Psychologist",2.367647059,0.323529412,NA,"HJT",2
297,"occupations",4,"Farmer",7.044117647,4.676470588,NA,"HJT",2
297,"occupations",5,"Prostitute",8.926470588,1.882352941,NA,"HJT",2
297,"occupations",6,"Optometrist",13.64705882,4.720588232,NA,"HJT",2
